00:00:09,4,12.0,0.5,0.5
00:00:09,7,18.0,1.0,0.0
00:00:09,10,12.0,0.5,0.5
01:00:07,7,16.0,1.0,0.0
03:00:06,4,13.0,0.5,0.5
03:00:06,10,13.0,0.5,0.5
04:00:07,4,14.0,0.5,0.5
04:00:07,10,14.0,0.5,0.5
05:00:04,1,18.0,0.5,0.5
05:00:05,4,15.0,0.5,0.5
05:00:05,10,15.0,0.5,0.5
06:00:08,1,19.0,0.5,0.5
06:00:08,4,16.0,0.5,0.5
06:00:08,10,16.0,0.5,0.5
07:00:07,1,20.0,0.5,0.5
07:00:07,2,18.0,0.5,0.5
07:00:07,3,18.0,0.5,0.5
07:00:07,4,17.0,0.5,0.5
07:00:07,5,18.0,0.5,0.5
07:00:07,7,17.0,1.0,0.0
07:00:07,10,17.0,0.5,0.5
