0,20.38,14.0,0.5,0.5
5,20.38,12.0,0.5,0.5
10,20.38,12.0,0.5,0.5
15,20.38,12.0,0.5,0.5
20,20.38,12.0,0.5,0.5
25,20.42,12.0,0.5,0.5
30,20.42,12.0,0.5,0.5
35,20.42,12.0,0.5,0.5
40,20.42,12.0,0.5,0.5
45,20.42,12.0,0.5,0.5
50,20.42,12.0,0.5,0.5
55,20.43,12.0,0.5,0.5
60,20.43,12.0,0.5,0.5
65,20.43,12.0,0.5,0.5
70,20.39,12.0,0.5,0.5
75,20.39,12.0,0.5,0.5
80,20.34,12.0,0.5,0.5
85,20.3,12.0,0.5,0.5
90,20.3,12.0,0.5,0.5
95,20.3,12.0,0.5,0.5
100,20.3,12.0,0.5,0.5
105,20.26,12.0,0.5,0.5
110,20.26,12.0,0.5,0.5
115,20.22,12.0,0.5,0.5
120,20.22,12.0,0.5,0.5
125,20.17,12.0,0.5,0.5
130,20.17,12.0,0.5,0.5
135,20.12,12.0,0.5,0.5
140,20.07,12.0,0.5,0.5
145,20.07,12.0,0.5,0.5
150,20.02,12.0,0.5,0.5
155,20.02,12.0,0.5,0.5
160,20.02,12.0,0.5,0.5
165,19.97,12.0,0.5,0.5
170,19.97,12.0,0.5,0.5
175,19.93,12.0,0.5,0.5
180,19.93,12.0,0.5,0.5
185,19.89,13.0,0.5,0.5
190,19.89,13.0,0.5,0.5
195,19.89,13.0,0.5,0.5
200,19.84,13.0,0.5,0.5
205,19.84,13.0,0.5,0.5
210,19.84,13.0,0.5,0.5
215,19.8,13.0,0.5,0.5
220,19.8,13.0,0.5,0.5
225,19.8,13.0,0.5,0.5
230,19.76,13.0,0.5,0.5
235,19.76,13.0,0.5,0.5
240,19.76,13.0,0.5,0.5
245,19.72,14.0,0.5,0.5
250,19.72,14.0,0.5,0.5
255,19.72,14.0,0.5,0.5
260,19.68,14.0,0.5,0.5
265,19.68,14.0,0.5,0.5
270,19.68,14.0,0.5,0.5
275,19.64,14.0,0.5,0.5
280,19.64,14.0,0.5,0.5
285,19.64,14.0,0.5,0.5
290,19.61,14.0,0.5,0.5
295,19.61,14.0,0.5,0.5
300,19.61,14.0,0.5,0.5
305,19.58,15.0,0.5,0.5
310,19.58,15.0,0.5,0.5
315,19.58,15.0,0.5,0.5
320,19.55,15.0,0.5,0.5
325,19.55,15.0,0.5,0.5
330,19.55,15.0,0.5,0.5
335,19.52,15.0,0.5,0.5
340,19.52,15.0,0.5,0.5
345,19.52,15.0,0.5,0.5
350,19.49,15.0,0.5,0.5
355,19.49,15.0,0.5,0.5
360,19.49,15.0,0.5,0.5
365,19.47,16.0,0.5,0.5
370,19.47,16.0,0.5,0.5
375,19.47,16.0,0.5,0.5
380,19.45,16.0,0.5,0.5
385,19.45,16.0,0.5,0.5
390,19.45,16.0,0.5,0.5
395,19.43,16.0,0.5,0.5
400,19.43,16.0,0.5,0.5
