0,16.27,n,n,n
5,16.29,n,n,n
10,16.3,n,n,n
15,16.3,n,n,n
20,16.33,n,n,n
25,16.34,n,n,n
30,16.36,n,n,n
35,16.4,n,n,n
40,16.44,n,n,n
45,16.48,n,n,n
50,16.53,n,n,n
55,16.56,n,n,n
60,16.59,n,n,n
65,16.65,n,n,n
70,16.68,n,n,n
75,16.74,n,n,n
80,16.78,n,n,n
85,16.8,n,n,n
90,16.82,n,n,n
95,16.86,n,n,n
100,16.89,n,n,n
105,16.89,n,n,n
110,16.89,n,n,n
115,16.89,n,n,n
120,16.88,n,n,n
125,16.88,n,n,n
130,16.87,n,n,n
135,16.87,n,n,n
140,16.87,n,n,n
145,16.87,n,n,n
150,16.87,n,n,n
155,16.86,n,n,n
160,16.85,n,n,n
165,16.84,n,n,n
170,16.83,n,n,n
175,16.83,n,n,n
180,16.81,n,n,n
185,16.79,n,n,n
190,16.79,n,n,n
195,16.77,n,n,n
200,16.75,n,n,n
205,16.73,n,n,n
210,16.71,n,n,n
215,16.7,n,n,n
220,16.67,n,n,n
225,16.65,n,n,n
230,16.63,n,n,n
235,16.6,n,n,n
240,16.58,n,n,n
245,16.56,n,n,n
250,16.54,n,n,n
255,16.51,n,n,n
260,16.5,n,n,n
265,16.47,n,n,n
270,16.45,n,n,n
275,16.43,n,n,n
280,16.41,n,n,n
285,16.38,n,n,n
290,16.36,n,n,n
295,16.33,n,n,n
300,16.3,n,n,n
305,16.28,n,n,n
310,16.26,n,n,n
315,16.23,n,n,n
320,16.21,n,n,n
325,16.2,n,n,n
330,16.18,n,n,n
335,16.17,n,n,n
340,16.15,n,n,n
345,16.14,n,n,n
350,16.12,n,n,n
355,16.1,n,n,n
360,16.1,n,n,n
365,16.08,n,n,n
370,16.07,n,n,n
375,16.06,n,n,n
380,16.04,n,n,n
385,16.04,n,n,n
390,16.04,n,n,n
395,16.03,n,n,n
400,16.03,n,n,n
405,16.03,n,n,n
410,16.03,n,n,n
415,16.05,n,n,n
420,16.07,n,n,n
425,16.1,n,n,n
430,16.12,n,n,n
435,16.14,n,n,n
440,16.16,n,n,n
445,16.19,n,n,n
450,16.2,n,n,n
455,16.22,n,n,n
460,16.26,n,n,n
465,16.29,n,n,n
470,16.33,n,n,n
475,16.35,n,n,n
480,16.39,n,n,n
485,16.42,n,n,n
490,16.47,n,n,n
495,16.51,n,n,n
500,16.55,n,n,n
505,16.59,n,n,n
510,16.63,n,n,n
515,16.67,n,n,n
520,16.7,n,n,n
525,16.73,n,n,n
530,16.78,n,n,n
535,16.81,n,n,n
540,16.81,n,n,n
545,16.83,n,n,n
550,16.84,n,n,n
555,16.85,n,n,n
560,16.87,n,n,n
565,16.87,n,n,n
570,16.87,n,n,n
575,16.88,n,n,n
580,16.89,n,n,n
585,16.89,n,n,n
590,16.88,n,n,n
595,16.87,n,n,n
600,16.87,n,n,n
605,16.86,n,n,n
610,16.85,n,n,n
615,16.84,n,n,n
620,16.83,n,n,n
625,16.82,n,n,n
630,16.81,n,n,n
635,16.8,n,n,n
640,16.79,n,n,n
645,16.79,n,n,n
650,16.78,n,n,n
655,16.77,n,n,n
660,16.76,n,n,n
665,16.75,n,n,n
670,16.75,n,n,n
675,16.74,n,n,n
680,16.73,n,n,n
685,16.72,n,n,n
690,16.72,n,n,n
695,16.71,n,n,n
700,16.7,n,n,n
705,16.69,n,n,n
710,16.68,n,n,n
715,16.67,n,n,n
720,16.67,n,n,n
725,16.66,n,n,n
730,16.67,n,n,n
735,16.66,n,n,n
740,16.67,n,n,n
745,16.67,n,n,n
750,16.66,n,n,n
755,16.66,n,n,n
760,16.67,n,n,n
765,16.67,n,n,n
770,16.68,n,n,n
775,16.68,n,n,n
780,16.68,n,n,n
785,16.69,n,n,n
790,16.7,n,n,n
795,16.7,n,n,n
800,16.71,n,n,n
805,16.71,n,n,n
810,16.72,n,n,n
815,16.73,n,n,n
820,16.74,n,n,n
825,16.75,n,n,n
830,16.75,n,n,n
835,16.76,n,n,n
840,16.77,n,n,n
845,16.78,n,n,n
850,16.78,n,n,n
855,16.78,n,n,n
860,16.78,n,n,n
865,16.78,n,n,n
870,16.79,n,n,n
875,16.79,n,n,n
880,16.79,n,n,n
885,16.79,n,n,n
890,16.79,n,n,n
895,16.79,n,n,n
900,16.79,n,n,n
905,16.79,n,n,n
910,16.79,n,n,n
915,16.79,n,n,n
920,16.79,n,n,n
925,16.79,n,n,n
930,16.78,n,n,n
935,16.78,n,n,n
940,16.78,n,n,n
945,16.77,n,n,n
950,16.77,n,n,n
955,16.76,n,n,n
960,16.76,n,n,n
965,16.75,n,n,n
970,16.74,n,n,n
975,16.73,n,n,n
980,16.72,n,n,n
985,16.72,n,n,n
990,16.71,n,n,n
995,16.71,n,n,n
1000,16.71,n,n,n
1005,16.7,n,n,n
1010,16.69,n,n,n
1015,16.68,n,n,n
1020,16.67,n,n,n
1025,16.68,n,n,n
1030,16.68,n,n,n
1035,16.67,n,n,n
1040,16.67,n,n,n
1045,16.67,n,n,n
1050,16.68,n,n,n
1055,16.68,n,n,n
1060,16.68,n,n,n
1065,16.68,n,n,n
1070,16.68,n,n,n
1075,16.68,n,n,n
1080,16.67,n,n,n
1085,16.68,n,n,n
1090,16.68,n,n,n
1095,16.68,n,n,n
1100,16.67,n,n,n
1105,16.68,n,n,n
1110,16.67,n,n,n
1115,16.67,n,n,n
1120,16.67,n,n,n
1125,16.67,n,n,n
1130,16.67,n,n,n
1135,16.66,n,n,n
1140,16.65,n,n,n
1145,16.65,n,n,n
1150,16.65,n,n,n
1155,16.64,n,n,n
1160,16.63,n,n,n
1165,16.62,n,n,n
1170,16.62,n,n,n
1175,16.61,n,n,n
1180,16.6,n,n,n
1185,16.59,n,n,n
1190,16.58,n,n,n
1195,16.57,n,n,n
1200,16.56,n,n,n
1205,16.56,n,n,n
1210,16.54,n,n,n
1215,16.53,n,n,n
1220,16.53,n,n,n
1225,16.51,n,n,n
1230,16.5,n,n,n
1235,16.49,n,n,n
1240,16.48,n,n,n
1245,16.47,n,n,n
1250,16.46,n,n,n
1255,16.45,n,n,n
1260,16.43,n,n,n
1265,16.42,n,n,n
1270,16.41,n,n,n
1275,16.41,n,n,n
1280,16.39,n,n,n
1285,16.38,n,n,n
1290,16.37,n,n,n
1295,16.36,n,n,n
1300,16.36,n,n,n
1305,16.35,n,n,n
1310,16.34,n,n,n
1315,16.34,n,n,n
1320,16.34,n,n,n
1325,16.34,n,n,n
1330,16.33,n,n,n
1335,16.33,n,n,n
1340,16.32,n,n,n
1345,16.32,n,n,n
1350,16.31,n,n,n
1355,16.31,n,n,n
1360,16.31,n,n,n
1365,16.31,n,n,n
1370,16.31,n,n,n
1375,16.31,n,n,n
1380,16.35,n,n,n
1385,n,n,n,n
1390,n,n,n,n
1395,n,n,n,n
1400,n,n,n,n
1405,n,n,n,n
1410,n,n,n,n
1415,n,n,n,n
1420,n,n,n,n
1425,n,n,n,n
1430,n,n,n,n
1435,n,n,n,n
