0,n,n,n,n
5,n,n,n,n
10,n,n,n,n
15,n,n,n,n
20,n,n,n,n
25,15.74,n,n,n
30,15.75,n,n,n
35,15.77,n,n,n
40,15.83,n,n,n
45,15.9,n,n,n
50,15.94,n,n,n
55,16.01,n,n,n
60,16.05,n,n,n
65,16.1,n,n,n
70,16.15,n,n,n
75,16.21,n,n,n
80,16.24,n,n,n
85,16.27,n,n,n
90,16.3,n,n,n
95,16.34,n,n,n
100,16.39,n,n,n
105,16.43,n,n,n
110,16.46,n,n,n
115,16.47,n,n,n
120,16.45,n,n,n
125,16.44,n,n,n
130,16.43,n,n,n
135,16.44,n,n,n
140,16.43,n,n,n
145,16.43,n,n,n
150,16.41,n,n,n
155,16.41,n,n,n
160,16.4,n,n,n
165,16.39,n,n,n
170,16.38,n,n,n
175,16.36,n,n,n
180,16.33,n,n,n
185,16.31,n,n,n
190,16.29,n,n,n
195,16.27,n,n,n
200,16.25,n,n,n
205,16.22,n,n,n
210,16.2,n,n,n
215,16.18,n,n,n
220,16.16,n,n,n
225,16.15,n,n,n
230,16.13,n,n,n
235,16.12,n,n,n
240,16.1,n,n,n
245,16.07,n,n,n
250,16.05,n,n,n
255,16.03,n,n,n
260,16.0,n,n,n
265,16.0,n,n,n
270,15.98,n,n,n
275,15.96,n,n,n
280,15.94,n,n,n
285,15.93,n,n,n
290,15.91,n,n,n
295,15.89,n,n,n
300,15.87,n,n,n
305,15.86,n,n,n
310,15.83,n,n,n
315,15.82,n,n,n
320,15.8,n,n,n
325,15.78,n,n,n
330,15.77,n,n,n
335,15.75,n,n,n
340,15.73,n,n,n
345,15.71,n,n,n
350,15.68,n,n,n
355,15.68,n,n,n
360,15.66,n,n,n
365,15.65,n,n,n
370,15.63,n,n,n
375,15.62,n,n,n
380,15.61,n,n,n
385,15.61,n,n,n
390,15.61,n,n,n
395,15.6,n,n,n
400,15.6,n,n,n
405,15.6,n,n,n
410,15.6,n,n,n
415,15.6,n,n,n
420,15.6,n,n,n
425,15.6,n,n,n
430,15.63,n,n,n
435,15.64,n,n,n
440,15.64,n,n,n
445,15.64,n,n,n
450,15.69,n,n,n
455,15.69,n,n,n
460,15.74,n,n,n
465,15.79,n,n,n
470,15.85,n,n,n
475,15.9,n,n,n
480,15.96,n,n,n
485,15.99,n,n,n
490,16.06,n,n,n
495,16.11,n,n,n
500,16.15,n,n,n
505,16.18,n,n,n
510,16.23,n,n,n
515,16.26,n,n,n
520,16.3,n,n,n
525,16.37,n,n,n
530,16.4,n,n,n
535,16.43,n,n,n
540,16.44,n,n,n
545,16.46,n,n,n
550,16.48,n,n,n
555,16.48,n,n,n
560,16.48,n,n,n
565,16.49,n,n,n
570,16.49,n,n,n
575,16.48,n,n,n
580,16.47,n,n,n
585,16.46,n,n,n
590,16.44,n,n,n
595,16.43,n,n,n
600,16.41,n,n,n
605,16.4,n,n,n
610,16.39,n,n,n
615,16.37,n,n,n
620,16.35,n,n,n
625,16.33,n,n,n
630,16.31,n,n,n
635,16.3,n,n,n
640,16.28,n,n,n
645,16.28,n,n,n
650,16.26,n,n,n
655,16.25,n,n,n
660,16.24,n,n,n
665,16.22,n,n,n
670,16.21,n,n,n
675,16.2,n,n,n
680,16.19,n,n,n
685,16.18,n,n,n
690,16.17,n,n,n
695,16.16,n,n,n
700,16.15,n,n,n
705,16.15,n,n,n
710,16.13,n,n,n
715,16.13,n,n,n
720,16.11,n,n,n
725,16.1,n,n,n
730,16.1,n,n,n
735,16.08,n,n,n
740,16.08,n,n,n
745,16.07,n,n,n
750,16.06,n,n,n
755,16.06,n,n,n
760,16.06,n,n,n
765,16.06,n,n,n
770,16.07,n,n,n
775,16.07,n,n,n
780,16.08,n,n,n
785,16.09,n,n,n
790,16.09,n,n,n
795,16.09,n,n,n
800,16.1,n,n,n
805,16.11,n,n,n
810,16.11,n,n,n
815,16.12,n,n,n
820,16.12,n,n,n
825,16.12,n,n,n
830,16.13,n,n,n
835,16.13,n,n,n
840,16.14,n,n,n
845,16.15,n,n,n
850,16.16,n,n,n
855,16.16,n,n,n
860,16.16,n,n,n
865,16.15,n,n,n
870,16.14,n,n,n
875,16.14,n,n,n
880,16.13,n,n,n
885,16.12,n,n,n
890,16.12,n,n,n
895,16.11,n,n,n
900,16.11,n,n,n
905,16.11,n,n,n
910,16.1,n,n,n
915,16.1,n,n,n
920,16.1,n,n,n
925,16.1,n,n,n
930,16.1,n,n,n
935,16.1,n,n,n
940,16.09,n,n,n
945,16.08,n,n,n
950,16.08,n,n,n
955,16.08,n,n,n
960,16.08,n,n,n
965,16.06,n,n,n
970,16.06,n,n,n
975,16.05,n,n,n
980,16.05,n,n,n
985,16.04,n,n,n
990,16.03,n,n,n
995,16.02,n,n,n
1000,16.01,n,n,n
1005,16.0,n,n,n
1010,16.0,n,n,n
1015,15.99,n,n,n
1020,15.99,n,n,n
1025,15.98,n,n,n
1030,15.97,n,n,n
1035,15.97,n,n,n
1040,15.97,n,n,n
1045,15.96,n,n,n
1050,15.96,n,n,n
1055,15.96,n,n,n
1060,15.95,n,n,n
1065,15.96,n,n,n
1070,15.95,n,n,n
1075,15.95,n,n,n
1080,15.95,n,n,n
1085,15.95,n,n,n
1090,15.95,n,n,n
1095,15.95,n,n,n
1100,15.95,n,n,n
1105,15.95,n,n,n
1110,15.95,n,n,n
1115,15.95,n,n,n
1120,15.95,n,n,n
1125,15.95,n,n,n
1130,15.95,n,n,n
1135,15.95,n,n,n
1140,15.94,n,n,n
1145,15.94,n,n,n
1150,15.92,n,n,n
1155,15.92,n,n,n
1160,15.91,n,n,n
1165,15.9,n,n,n
1170,15.89,n,n,n
1175,15.88,n,n,n
1180,15.87,n,n,n
1185,15.86,n,n,n
1190,15.85,n,n,n
1195,15.85,n,n,n
1200,15.84,n,n,n
1205,15.83,n,n,n
1210,15.82,n,n,n
1215,15.82,n,n,n
1220,15.8,n,n,n
1225,15.79,n,n,n
1230,15.77,n,n,n
1235,15.76,n,n,n
1240,15.75,n,n,n
1245,15.74,n,n,n
1250,15.73,n,n,n
1255,15.72,n,n,n
1260,15.71,n,n,n
1265,15.7,n,n,n
1270,15.69,n,n,n
1275,15.68,n,n,n
1280,15.67,n,n,n
1285,15.67,n,n,n
1290,15.66,n,n,n
1295,15.65,n,n,n
1300,15.64,n,n,n
1305,15.62,n,n,n
1310,15.61,n,n,n
1315,15.61,n,n,n
1320,15.6,n,n,n
1325,15.6,n,n,n
1330,15.59,n,n,n
1335,15.58,n,n,n
1340,15.57,n,n,n
1345,15.56,n,n,n
1350,15.56,n,n,n
1355,15.55,n,n,n
1360,15.55,n,n,n
1365,15.53,n,n,n
1370,n,n,n,n
1375,n,n,n,n
1380,n,n,n,n
1385,n,n,n,n
1390,n,n,n,n
1395,n,n,n,n
1400,n,n,n,n
1405,n,n,n,n
1410,n,n,n,n
1415,n,n,n,n
1420,n,n,n,n
1425,n,n,n,n
1430,n,n,n,n
1435,n,n,n,n
