2023,11,7,1,15,1,1699316101,0.5
2023,11,7,1,16,0,1699316160,0.5
2023,11,7,1,16,30,1699316190,0.5
2023,11,7,1,22,30,1699316550,0.5
2023,11,7,10,35,30,1699349730,0.5
2023,11,7,12,40,0,1699357200,0.5
2023,11,7,16,56,0,1699372560,0.5
2023,11,7,18,25,30,1699377930,0.5
2023,11,7,18,42,0,1699378920,22.16
2023,11,7,18,44,1,1699379041,22.16
2023,11,7,18,44,31,1699379071,22.01
2023,11,7,18,45,1,1699379101,22.13
2023,11,7,18,46,31,1699379191,21.99
2023,11,7,18,47,0,1699379220,22.12
2023,11,7,18,48,1,1699379281,21.98
2023,11,7,18,49,0,1699379340,22.09
2023,11,7,18,49,30,1699379370,21.97
2023,11,7,18,50,31,1699379431,22.13
2023,11,7,18,57,30,1699379850,22.24
2023,11,7,19,1,30,1699380090,22.35
2023,11,7,19,12,30,1699380750,22.35
2023,11,7,19,14,0,1699380840,22.35
2023,11,7,19,15,0,1699380900,22.35
2023,11,7,19,36,0,1699382160,22.34
2023,11,7,19,45,0,1699382700,22.21
2023,11,7,19,50,0,1699383000,22.07
2023,11,7,19,59,1,1699383541,21.95
2023,11,7,20,3,0,1699383780,21.82
2023,11,7,20,6,1,1699383961,21.69
2023,11,7,20,10,0,1699384200,21.57
2023,11,7,20,14,30,1699384470,21.45
2023,11,7,20,39,0,1699385940,21.32
2023,11,7,20,42,1,1699386121,21.21
2023,11,7,20,43,0,1699386180,21.32
2023,11,7,20,44,1,1699386241,21.2
2023,11,7,20,47,31,1699386451,21.17
2023,11,7,20,49,0,1699386540,21.2
2023,11,7,20,49,30,1699386570,21.09
2023,11,7,20,52,30,1699386750,20.98
2023,11,7,20,56,1,1699386961,20.86
2023,11,7,20,56,30,1699386990,20.99
2023,11,7,20,59,2,1699387142,20.86
2023,11,7,21,5,1,1699387501,20.74
2023,11,7,21,11,30,1699387890,20.59
2023,11,7,21,12,0,1699387920,20.71
2023,11,7,21,16,0,1699388160,20.58
2023,11,7,21,23,2,1699388582,20.47
2023,11,7,21,30,30,1699389030,20.36
2023,11,7,21,36,31,1699389391,20.24
2023,11,7,21,46,30,1699389990,20.1
2023,11,7,21,49,0,1699390140,20.24
2023,11,7,22,0,30,1699390830,20.0
2023,11,7,22,3,30,1699391010,20.11
2023,11,7,22,5,1,1699391101,20.0
2023,11,7,22,18,30,1699391910,19.88
2023,11,7,22,23,30,1699392210,19.91
2023,11,7,22,29,0,1699392540,19.79
2023,11,7,22,33,0,1699392780,19.91
2023,11,7,22,33,30,1699392810,19.89
2023,11,7,22,34,0,1699392840,19.74
2023,11,7,22,47,1,1699393621,19.63
2023,11,7,22,50,0,1699393800,19.69
2023,11,7,22,51,30,1699393890,19.58
2023,11,7,22,52,30,1699393950,19.69
2023,11,7,23,0,0,1699394400,19.69
2023,11,7,23,5,30,1699394730,19.55
2023,11,7,23,15,0,1699395300,19.43
2023,11,7,23,15,30,1699395330,19.44
2023,11,7,23,17,1,1699395421,19.57
2023,11,7,23,17,30,1699395450,19.51
2023,11,7,23,24,30,1699395870,19.66
2023,11,7,23,25,0,1699395900,19.54
2023,11,7,23,27,1,1699396021,19.73
2023,11,7,23,29,1,1699396141,19.58
2023,11,7,23,30,31,1699396231,19.73
2023,11,7,23,36,30,1699396590,19.55
2023,11,7,23,37,0,1699396620,19.67
2023,11,7,23,37,30,1699396650,19.53
2023,11,7,23,48,0,1699397280,19.4
2023,11,7,23,48,30,1699397310,19.51
2023,11,7,23,49,1,1699397341,19.4
2023,11,7,23,49,30,1699397370,19.51
2023,11,7,23,50,31,1699397431,19.4
2023,11,7,23,51,0,1699397460,19.58
2023,11,7,23,51,30,1699397490,19.44
2023,11,7,23,52,1,1699397521,19.55
2023,11,7,23,52,30,1699397550,19.43
2023,11,7,23,53,0,1699397580,19.44
2023,11,7,23,53,31,1699397611,19.4
2023,11,7,23,54,0,1699397640,19.53
2023,11,7,23,55,30,1699397730,19.51
2023,11,7,23,57,30,1699397850,19.39
2023,11,7,23,58,1,1699397881,19.51
2023,11,7,23,58,31,1699397911,19.39
2023,11,7,23,59,30,1699397970,19.58
