00:00:04.772371,0
00:00:09.776800,0
00:00:14.781203,0
00:00:19.786771,0
00:00:24.792221,0
00:00:29.796668,0
00:00:34.802118,0
00:00:39.807499,0
00:00:44.812918,0
00:00:49.818302,0
00:00:54.823676,0
00:00:59.829065,0
00:01:04.833204,0
00:01:09.838815,0
00:01:14.844200,0
00:01:19.850126,0
00:01:24.851199,0
00:01:29.856604,0
00:01:34.862473,0
00:01:39.868377,0
00:01:44.874340,0
00:01:49.876618,0
00:01:54.882015,0
00:01:59.886649,0
00:02:04.888980,0
00:02:09.894402,0
00:02:14.896623,0
00:02:19.901996,0
00:02:24.907684,0
00:02:29.913138,0
00:02:34.917035,0
00:02:39.922322,0
00:02:44.926657,0
00:02:49.932380,0
00:02:54.937818,0
00:02:59.943330,0
00:03:04.952211,0
00:03:09.957667,0
00:03:14.961966,0
00:03:19.966880,0
00:03:24.972913,0
00:03:29.979625,0
00:03:34.985485,0
00:03:39.991454,0
00:03:44.996647,0
00:03:49.998786,0
00:03:55.004178,0
00:04:00.009884,0
00:04:05.015759,0
00:04:10.021404,0
00:04:15.026637,0
00:04:20.032060,0
00:04:25.036631,0
00:04:30.041577,0
00:04:35.046641,0
00:04:40.052044,0
00:04:45.057417,0
00:04:50.062806,0
00:04:55.066640,0
00:05:00.072014,0
00:05:05.077395,0
00:05:10.082778,0
00:05:15.088196,0
00:05:20.093628,0
00:05:25.099047,0
00:05:30.100932,0
00:05:35.104638,0
00:05:40.110040,0
00:05:45.115416,0
00:05:50.117379,0
00:05:55.122767,0
00:06:00.126855,0
00:06:05.128901,0
00:06:10.134378,0
00:06:15.139949,0
00:06:20.145532,0
00:06:25.146618,0
00:06:30.148347,0
00:06:35.154748,0
00:06:40.160187,0
00:06:45.165754,0
00:06:50.166771,0
00:06:55.172404,0
00:07:00.178073,0
00:07:05.183736,0
00:07:10.190292,0
00:07:15.193886,0
00:07:20.195914,0
00:07:25.200883,0
00:07:30.205948,0
00:07:35.212608,0
00:07:40.216672,0
00:07:45.222218,0
00:07:50.227821,0
00:07:55.234419,0
00:08:00.240762,0
00:08:05.247212,0
00:08:10.252840,0
00:08:15.258557,0
00:08:20.263134,0
00:08:25.269459,0
00:08:30.275072,0
00:08:35.280641,0
00:08:40.283722,0
00:08:45.286870,0
00:08:50.289945,0
00:08:55.294827,0
00:09:00.300550,0
00:09:05.305976,0
00:09:10.311545,0
00:09:15.316785,0
00:09:20.318545,0
00:09:25.324124,0
00:09:30.330760,0
00:09:35.336527,0
00:09:40.342217,0
00:09:45.347426,0
00:09:50.351354,0
00:09:55.356923,0
00:10:00.363295,0
00:10:05.369401,0
00:10:10.375490,0
00:10:15.376619,0
00:10:20.381996,0
00:10:25.386697,0
00:10:30.392082,0
00:10:35.396655,0
00:10:40.402155,0
00:10:45.406691,0
00:10:50.412401,0
00:10:55.416667,0
00:11:00.422047,0
00:11:05.427673,0
00:11:10.433044,0
00:11:15.436606,0
00:11:20.442312,0
00:11:25.447015,0
00:11:30.453913,0
00:11:35.456683,0
00:11:40.463021,0
00:11:45.466622,0
00:11:50.472099,0
00:11:55.477090,0
00:12:00.482753,0
00:12:05.486668,0
00:12:10.492073,0
00:12:15.497443,0
00:12:20.503136,0
00:12:25.508438,0
00:12:30.513936,0
00:12:35.519810,0
00:12:40.525678,0
00:12:45.530325,0
00:12:50.535780,0
00:12:55.541346,0
00:13:00.547180,0
00:13:05.553009,0
00:13:10.556613,0
00:13:15.561996,0
00:13:20.566615,0
00:13:25.567636,0
00:13:30.573558,0
00:13:35.579283,0
00:13:40.584663,0
00:13:45.590042,0
00:13:50.595465,0
00:13:55.601661,0
00:14:00.607528,0
00:14:05.613291,0
00:14:10.618661,0
00:14:15.624028,0
00:14:20.629569,0
00:14:25.635459,0
00:14:30.641490,0
00:14:35.646671,0
00:14:40.652514,0
00:14:45.656617,0
00:14:50.659629,0
00:14:55.665439,0
00:15:00.670876,0
00:15:05.676613,0
00:15:10.682464,0
00:15:15.687045,0
00:15:20.692495,0
00:15:25.696638,0
00:15:30.701394,0
00:15:35.707019,0
00:15:40.712670,0
00:15:45.717105,0
00:15:50.722681,0
00:15:55.728361,0
00:16:00.736040,0
00:16:05.741700,0
00:16:10.747194,0
00:16:15.752821,0
00:16:20.758575,0
00:16:25.764302,0
00:16:30.769191,0
00:16:35.774874,0
00:16:40.780506,0
00:16:45.786172,0
00:16:50.791888,0
00:16:55.798558,0
00:17:00.805213,0
00:17:05.811619,0
00:17:10.816729,0
00:17:15.822226,0
00:17:20.827873,0
00:17:25.833546,0
00:17:30.840756,0
00:17:35.846653,1
00:17:40.852493,1
00:17:45.858159,1
00:17:50.859811,1
00:17:55.865492,0
00:18:00.871952,0
00:18:05.878314,0
00:18:10.883776,0
00:18:15.889344,0
00:18:20.895028,0
00:18:25.900689,0
00:18:30.906406,0
00:18:35.911924,0
00:18:40.917185,0
00:18:45.922862,0
00:18:50.928533,0
00:18:55.934197,0
00:19:00.938190,0
00:19:05.943907,0
00:19:10.946903,0
00:19:15.952636,0
00:19:20.956928,0
00:19:25.962610,0
00:19:30.968196,0
00:19:35.974909,0
00:19:40.977050,0
00:19:45.982789,0
00:19:50.986630,0
00:19:55.992957,1
00:20:00.996785,1
00:20:06.002438,1
00:20:11.006913,1
00:20:16.012964,1
00:20:21.018865,1
00:20:26.022655,1
00:20:31.026614,1
00:20:36.032076,0
00:20:41.036727,0
00:20:46.039416,0
00:20:51.044796,0
00:20:56.050340,0
00:21:01.054199,0
00:21:06.056638,0
00:21:11.062017,0
00:21:16.066629,0
00:21:21.072019,0
00:21:26.076631,0
00:21:31.082100,0
00:21:36.086703,0
00:21:41.091939,0
00:21:46.097093,0
00:21:51.102986,0
00:21:56.108738,0
00:22:01.114217,0
00:22:06.120208,0
00:22:11.126217,0
00:22:16.133486,0
00:22:21.139244,0
00:22:26.142416,0
00:22:31.146679,0
00:22:36.152079,0
00:22:41.156741,0
00:22:46.162195,0
00:22:51.167704,0
00:22:56.173135,0
00:23:01.178286,0
00:23:06.183968,0
00:23:11.189535,0
00:23:16.194920,0
00:23:21.196643,0
00:23:26.202583,0
00:23:31.207726,0
00:23:36.213594,0
00:23:41.216632,0
00:23:46.220422,0
00:23:51.226619,0
00:23:56.231705,0
00:24:01.236627,0
00:24:06.241787,0
00:24:11.247714,0
00:24:16.253132,0
00:24:21.258528,0
00:24:26.263908,0
00:24:31.269789,0
00:24:36.275682,0
00:24:41.281357,0
00:24:46.287166,0
00:24:51.293036,0
00:24:56.296626,0
00:25:01.302489,0
00:25:06.308279,0
00:25:11.310179,0
00:25:16.315579,0
00:25:21.316798,0
00:25:26.317399,0
00:25:31.323120,0
00:25:36.328785,0
00:25:41.334228,0
00:25:46.336626,0
00:25:51.340498,0
00:25:56.346466,0
00:26:01.352144,0
00:26:06.357579,0
00:26:11.363694,0
00:26:16.369550,0
00:26:21.375228,0
00:26:26.376844,0
00:26:31.382536,0
00:26:36.386617,0
00:26:41.392231,0
