2023-11-12 00:16:00,17.51
2023-11-12 00:22:00,17.49
2023-11-12 00:24:30,17.38
2023-11-12 00:27:01,17.51
2023-11-12 00:27:30,17.34
2023-11-12 00:28:30,17.45
2023-11-12 00:34:01,17.34
2023-11-12 00:34:30,17.45
2023-11-12 00:39:01,17.34
2023-11-12 00:43:31,17.45
2023-11-12 00:46:00,17.34
2023-11-12 00:46:30,17.45
2023-11-12 00:47:30,17.48
2023-11-12 00:48:30,17.33
2023-11-12 00:49:00,17.45
2023-11-12 00:53:30,17.45
2023-11-12 00:56:00,17.33
2023-11-12 00:56:30,17.45
2023-11-12 01:08:31,17.56
2023-11-12 01:09:00,17.45
2023-11-12 01:13:01,17.33
2023-11-12 01:13:30,17.44
2023-11-12 01:17:00,17.44
2023-11-12 01:22:00,17.42
2023-11-12 01:33:01,17.29
2023-11-12 01:33:30,17.42
2023-11-12 01:34:30,17.41
2023-11-12 01:36:00,17.29
2023-11-12 01:36:30,17.44
2023-11-12 01:37:00,17.31
2023-11-12 01:37:30,17.33
2023-11-12 02:09:30,17.34
2023-11-12 02:17:00,17.15
2023-11-12 02:17:30,17.38
2023-11-12 02:19:30,17.23
2023-11-12 02:20:00,17.34
2023-11-12 02:21:00,17.31
2023-11-12 02:23:30,17.2
2023-11-12 02:24:00,17.36
2023-11-12 02:25:01,17.24
2023-11-12 02:26:01,17.38
2023-11-12 02:26:30,17.26
2023-11-12 02:38:00,17.39
2023-11-12 02:40:00,17.27
2023-11-12 02:52:31,17.16
2023-11-12 02:59:30,17.27
2023-11-12 03:02:31,17.16
2023-11-12 03:03:30,17.27
2023-11-12 03:04:00,17.16
2023-11-12 03:09:00,17.27
2023-11-12 03:10:30,17.15
2023-11-12 03:11:00,17.26
2023-11-12 03:17:30,17.15
2023-11-12 03:18:00,17.26
2023-11-12 03:19:30,17.15
2023-11-12 03:22:00,17.29
2023-11-12 03:22:30,17.16
2023-11-12 07:39:00,17.16
2023-11-12 10:12:00,17.01
2023-11-12 10:16:00,17.12
2023-11-12 10:19:00,17.12
2023-11-12 10:24:00,16.99
2023-11-12 10:25:30,16.87
2023-11-12 10:26:00,17.02
2023-11-12 10:26:30,16.87
2023-11-12 10:27:00,16.87
