0,13.27,n,n,n
5,13.27,n,n,n
10,13.25,n,n,n
15,13.25,n,n,n
20,13.25,n,n,n
25,13.22,n,n,n
30,13.22,n,n,n
35,13.22,n,n,n
40,13.19,n,n,n
45,13.19,n,n,n
50,13.19,n,n,n
55,13.18,n,n,n
60,13.18,n,n,n
65,13.18,n,n,n
70,n,n,n,n
75,n,n,n,n
80,n,n,n,n
85,n,n,n,n
90,n,n,n,n
95,n,n,n,n
100,n,n,n,n
105,n,n,n,n
110,n,n,n,n
115,n,n,n,n
120,n,n,n,n
125,n,n,n,n
130,n,n,n,n
135,n,n,n,n
140,n,n,n,n
145,n,n,n,n
150,n,n,n,n
155,n,n,n,n
160,n,n,n,n
165,n,n,n,n
170,n,n,n,n
175,n,n,n,n
180,n,n,n,n
185,n,n,n,n
190,n,n,n,n
195,n,n,n,n
200,n,n,n,n
205,n,n,n,n
210,n,n,n,n
215,n,n,n,n
220,13.18,n,n,n
225,13.18,n,n,n
230,13.18,n,n,n
235,13.17,n,n,n
240,13.17,n,n,n
245,13.17,n,n,n
250,13.15,n,n,n
255,13.15,n,n,n
260,13.15,n,n,n
265,13.12,n,n,n
270,13.12,n,n,n
275,13.12,n,n,n
280,13.12,n,n,n
285,13.12,n,n,n
290,13.09,n,n,n
295,13.09,n,n,n
300,13.09,n,n,n
305,13.09,n,n,n
310,13.07,n,n,n
315,13.07,n,n,n
320,13.07,n,n,n
325,13.07,n,n,n
330,13.05,n,n,n
335,13.05,n,n,n
340,13.05,n,n,n
345,13.05,n,n,n
350,13.05,n,n,n
355,13.04,n,n,n
360,13.04,n,n,n
365,13.04,n,n,n
370,13.03,n,n,n
375,13.03,n,n,n
380,13.03,n,n,n
385,13.02,n,n,n
390,13.02,n,n,n
395,13.02,n,n,n
400,13.01,n,n,n
405,13.01,n,n,n
410,13.01,n,n,n
415,13.0,n,n,n
420,13.0,n,n,n
425,13.0,n,n,n
430,12.98,n,n,n
435,12.98,n,n,n
440,12.98,n,n,n
445,12.97,n,n,n
450,12.97,n,n,n
455,12.97,n,n,n
460,12.96,n,n,n
465,12.96,n,n,n
