06:00:03,2,1
06:43:02,2,0
07:00:04,1,1
07:48:03,2,1
09:00:03,3,1
10:37:05,1,1
10:37:05,2,1
10:37:05,3,1
10:37:05,4,0
10:38:34,1,1
10:38:34,2,1
10:38:34,3,1
10:38:34,4,0
10:39:54,1,1
10:39:54,2,1
10:39:55,3,1
10:39:55,4,0
10:43:05,1,1
10:43:05,2,1
10:43:05,3,1
10:43:05,4,0
13:37:33,2,0
13:43:15,1,1
13:43:15,2,0
13:43:15,3,1
13:43:15,4,0
14:45:12,1,1
14:45:12,2,0
14:45:12,3,1
14:45:13,4,0
14:46:11,1,1
14:46:11,2,0
14:46:11,3,1
14:46:11,4,0
14:46:36,1,1
14:46:36,2,0
14:46:36,3,1
14:46:36,4,0
14:47:07,1,1
14:47:07,2,0
14:47:07,3,1
14:47:08,4,0
14:47:37,1,1
14:47:37,2,0
14:47:37,3,1
14:47:37,4,0
14:49:39,1,1
14:49:39,2,0
14:49:39,3,1
14:49:39,4,0
15:21:33,3,0
15:38:53,1,1
15:38:53,2,0
15:38:53,3,0
15:38:53,4,0
15:40:08,2,1
16:32:03,2,0
18:39:03,1,0
19:00:46,1,0
19:00:46,2,0
19:00:46,3,0
19:00:47,4,0
