202301010000,{0:0};202312311300,{5478:1};202301010000,{0:0};202301010000,{0:0}
202301010000,{0:0};202312311600,{5478:1};202301010000,{0:0};202301010000,{0:0}
202301010000,{0:0};202312311700,{5495:1};202301010000,{0:0};202301010000,{0:0}
202301010000,{0:0};202312311740,{5504:1};202301010000,{0:0};202301010000,{0:0}
202301010000,{0:0};202312311840,{5517:1};202301010000,{0:0};202301010000,{0:0}
202301010000,{0:0};202312311950,{5530:1};202301010000,{0:0};202301010000,{0:0}
202301010000,{0:0};202312312020,{5535:1};202301010000,{0:0};202301010000,{0:0}
202301010000,{0:0};202312312110,{5547:1};202301010000,{0:0};202301010000,{0:0}
202301010000,{0:0};202312312140,{5552:1};202301010000,{0:0};202301010000,{0:0}
202301010000,{0:0};202312312210,{5558:1};202301010000,{0:0};202301010000,{0:0}
202301010000,{0:0};202312312240,{5564:1};202301010000,{0:0};202301010000,{0:0}
202301010000,{0:0};202312312340,{5575:1};202301010000,{0:0};202301010000,{0:0}
