5,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0
80,0.0,0.0,0.0,0.0
85,0.0,0.0,0.0,0.0
90,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0
105,0.0,0.0,0.0,0.0
110,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0
120,0.0,0.0,0.0,0.0
125,0.0,0.0,0.0,0.0
130,0.0,0.0,0.0,0.0
135,0.0,0.0,0.0,0.0
140,0.0,0.0,0.0,0.0
145,0.0,0.0,0.0,0.0
150,0.0,0.0,0.0,0.0
155,0.0,0.0,0.0,0.0
160,0.0,0.0,0.0,0.0
165,0.0,0.0,0.0,0.0
170,0.0,0.0,0.0,0.0
175,0.0,0.0,0.0,0.0
180,0.0,0.0,0.0,0.0
185,0.0,0.0,0.0,0.0
190,0.0,0.0,0.0,0.0
195,0.0,0.0,0.0,0.0
200,0.0,0.0,0.0,0.0
205,0.0,0.0,0.0,0.0
210,0.0,0.0,0.0,0.0
215,0.0,0.0,0.0,0.0
220,0.0,0.0,0.0,0.0
225,0.0,0.0,0.0,0.0
230,0.0,0.0,0.0,0.0
235,0.0,0.0,0.0,0.0
240,0.0,0.0,0.0,0.0
245,0.0,0.0,0.0,0.0
250,0.0,0.0,0.0,0.0
255,0.0,0.0,0.0,0.0
260,0.0,0.0,0.0,0.0
265,0.0,0.0,0.0,0.0
270,0.0,0.0,0.0,0.0
275,0.0,0.0,0.0,0.0
280,0.0,0.0,0.0,0.0
285,0.0,0.0,0.0,0.0
290,0.0,0.0,0.0,0.0
295,0.0,0.0,0.0,0.0
300,0.0,0.0,0.0,0.0
305,0.01269,0.0,0.0,0.0
310,0.02582,0.0,0.0,0.0
315,0.03894,0.0,0.0,0.0
320,0.05207,0.0,0.0,0.0
325,0.06519,0.0,0.0,0.0
330,0.07832,0.0,0.0,0.0
335,0.09145,0.0,0.0,0.0
340,0.10457,0.0,0.0,0.0
345,0.1177,0.0,0.0,0.0
350,0.13083,0.0,0.0,0.0
355,0.14395,0.0,0.0,0.0
360,0.15708,0.0,0.0,0.0
365,0.15752,0.0,0.0,0.0
370,0.15752,0.0,0.0,0.0
375,0.15272,0.0,0.0,0.0
380,0.14793,0.0,0.0,0.0
385,0.14314,0.0,0.0,0.0
390,0.13835,0.0,0.0,0.0
395,0.13355,0.0,0.0,0.0
400,0.12876,0.0,0.0,0.0
405,0.12397,0.0,0.0,0.0
410,0.11917,0.0,0.0,0.0
415,0.12271,0.0,0.0,0.0
420,0.12625,0.0,0.0,0.0
425,0.11938,0.01422,0.0,0.0
430,0.1125,0.02883,0.0,0.0
435,0.11042,0.04343,0.0,0.0
440,0.10833,0.05804,0.0,0.0
445,0.10625,0.07265,0.0,0.0
450,0.10417,0.08726,0.0,0.0
455,0.10208,0.10186,0.0,0.0
460,0.1,0.11647,0.0,0.0
465,0.1,0.13108,0.0,0.0
470,0.1,0.14569,0.0,0.0
475,0.09167,0.16029,0.0,0.0
480,0.08333,0.1749,0.0,0.0
485,0.08264,0.17529,0.0,0.0
490,0.08194,0.17529,0.0,0.0
495,0.08125,0.17529,0.0,0.0
500,0.08056,0.17529,0.0,0.0
505,0.07986,0.17235,0.0,0.0
510,0.07917,0.16941,0.0,0.0
515,0.08958,0.16647,0.0,0.0
520,0.1,0.16353,0.0,0.0
525,0.09833,0.16059,0.0,0.0
530,0.09667,0.15765,0.0,0.0
535,0.095,0.15471,0.0,0.0
540,0.09333,0.15176,0.0,0.0
545,0.09444,0.14882,0.01338,0.0
550,0.09556,0.14588,0.02737,0.0
555,0.09667,0.15072,0.04136,0.0
560,0.09778,0.15556,0.05535,0.0
565,0.09889,0.16333,0.06934,0.0
570,0.1,0.17111,0.08333,0.0
575,0.09015,0.17889,0.09167,0.0
580,0.0803,0.18667,0.1,0.0
585,0.08045,0.17778,0.10833,0.0
590,0.08061,0.16889,0.11667,0.0
595,0.08076,0.16,0.12333,0.0
600,0.08091,0.15111,0.13,0.0
605,0.08106,0.14222,0.12328,0.0
610,0.08121,0.13333,0.11596,0.0
615,0.08136,0.13889,0.10864,0.0
620,0.08152,0.14444,0.10131,0.0
625,0.08167,0.14792,0.09399,0.0
630,0.08182,0.15139,0.08667,0.0
635,0.08182,0.15486,0.085,0.0
640,0.08182,0.15833,0.08333,0.0
645,0.08182,0.17847,0.08167,0.0
650,0.08182,0.19861,0.08,0.0
655,0.08182,0.21875,0.08,0.0
660,0.08182,0.23889,0.08,0.0
