00:00:01,4,12.0,0.5,0.5
00:00:01,7,18.0,1.0,0.0
01:00:01,7,16.0,1.0,0.0
03:00:01,4,13.0,0.5,0.5
04:00:00,4,14.0,0.5,0.5
05:00:00,4,15.0,0.5,0.5
06:00:00,4,16.0,0.5,0.5
07:00:00,1,20.0,0.5,0.5
07:00:00,2,18.0,0.5,0.5
07:00:00,3,18.0,0.5,0.5
07:00:01,4,17.0,0.5,0.5
07:00:01,5,18.0,0.5,0.5
07:00:01,7,17.0,1.0,0.0
08:00:01,2,19.0,0.5,0.5
08:00:01,3,19.0,0.5,0.5
08:00:01,4,18.0,0.5,0.5
08:00:01,5,19.0,0.5,0.5
08:00:01,7,18.0,1.0,0.0
09:00:00,2,20.0,0.5,0.5
09:00:00,3,20.0,0.5,0.5
09:00:00,4,19.0,0.5,0.5
09:00:00,5,20.0,0.5,0.5
09:00:00,7,20.0,1.0,0.0
10:00:00,2,21.0,0.5,0.5
10:00:00,3,21.0,0.5,0.5
10:00:00,5,21.0,0.5,0.5
10:00:00,7,21.0,1.0,0.0
13:00:00,1,19.0,0.5,0.5
13:46:02,1,19.0,0.5,0.5
13:46:02,2,21.0,0.5,0.5
13:46:02,3,21.0,0.5,0.5
13:46:02,4,19.0,0.5,0.5
13:46:02,5,21.0,0.5,0.5
13:46:02,6,16.0,0.5,0.5
13:46:02,7,21.0,1.0,0.0
13:46:02,8,0.0,0.0,0.0
13:46:02,9,14.0,0.0,1.0
13:46:02,10,19.0,0.5,0.5
13:59:33,1,19.0,0.5,0.5
13:59:33,2,21.0,0.5,0.5
13:59:33,3,21.0,0.5,0.5
13:59:33,4,19.0,0.5,0.5
13:59:33,5,21.0,0.5,0.5
13:59:33,6,16.0,0.5,0.5
13:59:33,7,21.0,1.0,0.0
13:59:34,8,0.0,0.0,0.0
13:59:34,9,14.0,0.0,1.0
13:59:34,10,19.0,0.5,0.5
14:12:32,1,20.0,0.5,0.5
14:12:33,2,21.0,0.5,0.5
14:12:33,3,21.0,0.5,0.5
14:12:33,4,19.0,0.5,0.5
14:12:33,5,21.0,0.5,0.5
14:12:33,6,16.0,0.5,0.5
14:12:33,7,21.0,1.0,0.0
14:12:33,8,0.0,0.0,0.0
14:12:33,9,16.0,0.0,1.0
14:12:33,10,19.0,0.5,0.5
14:14:32,1,20.0,0.5,0.5
14:14:32,2,21.0,0.5,0.5
14:14:32,3,21.0,0.5,0.5
14:14:32,4,19.0,0.5,0.5
14:14:33,5,21.0,0.5,0.5
14:14:33,6,16.0,0.5,0.5
14:14:33,7,21.0,1.0,0.0
14:14:33,8,0.0,0.0,0.0
14:14:33,9,16.0,0.0,1.0
14:14:33,10,19.0,0.5,0.5
14:15:30,10,14.0,0.5,0.5
