00:00:09,4,12.0,0.5,0.5
00:00:09,5,16.0,0.5,0.5
00:00:09,10,12.0,0.5,0.5
02:00:10,7,19.0,1.0,0.0
03:00:01,6,16.0,0.5,0.5
03:00:01,7,16.0,1.0,0.0
09:00:01,4,13.0,0.5,0.5
09:00:01,10,13.0,0.5,0.5
10:00:06,4,14.0,0.5,0.5
10:00:07,10,14.0,0.5,0.5
11:00:06,4,15.0,0.5,0.5
11:00:06,10,15.0,0.5,0.5
12:00:07,7,17.0,1.0,0.0
13:00:02,7,18.0,1.0,0.0
14:00:07,7,20.0,1.0,0.0
14:24:04,9,16.0,0.5,0.5
15:00:00,6,18.0,0.5,0.5
15:20:39,9,10.0,0.5,0.5
15:25:09,9,16.0,0.5,0.5
16:00:02,6,19.0,0.5,0.5
17:24:07,9,10.0,0.5,0.5
17:30:33,9,16.0,0.5,0.5
19:00:09,4,14.0,0.5,0.5
19:00:09,10,14.0,0.5,0.5
20:00:03,4,13.0,0.5,0.5
20:00:03,10,13.0,0.5,0.5
21:00:09,4,12.0,0.5,0.5
21:00:09,10,12.0,0.5,0.5
22:09:33,9,10.0,0.5,0.5
