0,n,n,n,n
5,19.76,n,n,n
10,19.76,n,n,n
15,19.75,n,n,n
20,19.74,n,n,n
25,19.74,n,n,n
30,19.73,n,n,n
35,19.72,n,n,n
40,19.71,n,n,n
45,19.7,n,n,n
50,19.7,n,n,n
55,19.69,n,n,n
60,19.69,n,n,n
65,19.68,n,n,n
70,19.68,n,n,n
75,19.67,n,n,n
80,19.67,n,n,n
85,19.67,n,n,n
90,19.66,n,n,n
95,19.66,n,n,n
100,19.65,n,n,n
105,19.65,n,n,n
110,19.65,n,n,n
115,19.64,n,n,n
120,19.64,n,n,n
125,19.63,n,n,n
130,19.63,n,n,n
135,19.61,n,n,n
140,19.61,n,n,n
145,19.61,n,n,n
150,19.6,n,n,n
155,19.59,n,n,n
160,19.58,n,n,n
165,19.57,n,n,n
170,19.56,n,n,n
175,19.56,n,n,n
180,19.56,n,n,n
185,19.54,n,n,n
190,19.54,n,n,n
195,19.53,n,n,n
200,19.52,n,n,n
205,19.52,n,n,n
210,19.51,n,n,n
215,19.51,n,n,n
220,19.5,n,n,n
225,19.5,n,n,n
230,19.49,n,n,n
235,19.48,n,n,n
240,19.48,n,n,n
245,19.47,n,n,n
250,19.47,n,n,n
255,19.47,n,n,n
260,19.46,n,n,n
265,19.45,n,n,n
270,19.45,n,n,n
275,19.44,n,n,n
280,19.44,n,n,n
285,19.43,n,n,n
290,19.42,n,n,n
295,19.41,n,n,n
300,19.41,n,n,n
305,19.4,n,n,n
310,19.39,n,n,n
315,19.39,n,n,n
320,19.38,n,n,n
325,19.38,n,n,n
330,19.37,n,n,n
335,19.37,n,n,n
340,19.37,n,n,n
345,19.36,n,n,n
350,19.36,n,n,n
355,19.34,n,n,n
360,19.34,n,n,n
365,19.33,n,n,n
370,19.32,n,n,n
375,19.32,n,n,n
380,19.31,n,n,n
385,19.31,n,n,n
390,19.31,n,n,n
395,19.31,n,n,n
400,19.31,n,n,n
405,19.32,n,n,n
410,19.32,n,n,n
415,19.32,n,n,n
420,19.32,n,n,n
425,19.32,n,n,n
430,19.32,n,n,n
435,19.32,n,n,n
440,19.32,n,n,n
445,19.32,n,n,n
450,19.32,n,n,n
455,19.33,n,n,n
460,19.33,n,n,n
465,19.33,n,n,n
470,19.34,n,n,n
475,19.34,n,n,n
480,19.34,n,n,n
485,19.34,n,n,n
490,19.35,n,n,n
495,19.36,n,n,n
