00:00:01,6,18.0
00:00:01,7,18.0
00:16:00,1,16.0
00:16:00,2,16.0
00:16:00,3,16.0
00:16:00,4,16.0
00:16:00,5,16.0
00:16:00,6,18.0
00:16:00,7,18.0
00:53:30,1,16.0
00:53:30,2,16.0
00:53:30,3,16.0
00:53:30,4,16.0
00:53:30,5,16.0
00:53:30,6,18.0
00:53:30,7,18.0
01:00:01,6,16.0
01:00:01,7,16.0
01:17:01,1,16.0
01:17:01,2,16.0
01:17:01,3,16.0
01:17:01,4,16.0
01:17:01,5,16.0
01:17:01,6,16.0
01:17:02,7,16.0
07:39:00,1,16.0
07:39:00,2,16.0
07:39:00,3,16.0
07:39:00,4,16.0
07:39:00,5,16.0
07:39:00,6,16.0
07:39:00,7,16.0
10:19:01,1,16.0
10:19:01,2,16.0
10:19:01,3,16.0
10:19:01,4,16.0
10:19:01,5,16.0
10:19:01,6,16.0
10:19:01,7,16.0
10:27:01,1,16.0
10:27:01,2,16.0
10:27:01,3,16.0
10:27:01,4,16.0
10:27:01,5,16.0
10:27:01,6,16.0
10:27:01,7,16.0
10:40:00,1,16.0
10:40:00,2,16.0
10:40:00,3,16.0
10:40:00,4,16.0
10:40:00,5,16.0
10:40:00,6,16.0
10:40:00,7,16.0
10:44:00,1,16.0
10:44:00,2,16.0
10:44:00,3,16.0
10:44:00,4,16.0
10:44:00,5,16.0
10:44:00,6,16.0
10:44:00,7,16.0
15:00:01,6,18.0
15:00:01,7,18.0
18:00:00,6,19.0
18:00:00,7,19.0
19:00:00,6,20.0
19:00:00,7,20.0
19:36:07,1,16.0
19:36:07,2,16.0
19:36:07,3,16.0
19:36:07,4,16.0
19:36:07,5,16.0
19:36:07,6,20.0
19:36:07,7,20.0
19:57:30,1,16.0
19:57:30,2,16.0
19:57:30,3,16.0
19:57:30,4,16.0
19:57:30,5,16.0
19:57:30,6,20.0
19:57:30,7,20.0
19:58:30,1,16.0
19:58:30,2,16.0
19:58:30,3,16.0
19:58:30,4,16.0
19:58:30,5,16.0
19:58:30,6,20.0
19:58:30,7,20.0
20:00:00,6,21.0
20:00:01,7,21.0
21:17:30,1,16.0
21:17:30,2,16.0
21:17:30,3,16.0
21:17:30,4,16.0
21:17:30,5,16.0
21:17:30,6,21.0
21:17:30,7,21.0
21:21:01,1,16.0
21:21:01,2,16.0
21:21:01,3,16.0
21:21:01,4,16.0
21:21:01,5,16.0
21:21:01,6,21.0
21:21:01,7,21.0
21:23:00,6,18.0
22:00:01,7,20.0
23:00:00,7,19.0
