0,22.08,n,n,n
5,22.08,n,n,n
10,22.07,n,n,n
15,22.07,n,n,n
20,22.07,n,n,n
25,22.07,n,n,n
30,22.06,n,n,n
35,22.06,n,n,n
40,22.05,n,n,n
45,22.05,n,n,n
50,22.04,n,n,n
55,22.04,n,n,n
60,22.03,n,n,n
65,22.03,n,n,n
70,22.03,n,n,n
75,22.02,n,n,n
80,22.02,n,n,n
85,22.01,n,n,n
90,22.01,n,n,n
95,22.01,n,n,n
100,22.0,n,n,n
105,22.0,n,n,n
110,22.0,n,n,n
115,21.99,n,n,n
120,21.99,n,n,n
125,21.99,n,n,n
130,21.99,n,n,n
135,21.99,n,n,n
140,21.98,n,n,n
145,21.98,n,n,n
150,21.98,n,n,n
155,21.97,n,n,n
160,21.97,n,n,n
165,21.96,n,n,n
170,21.96,n,n,n
175,21.95,n,n,n
180,21.94,n,n,n
185,21.94,n,n,n
190,21.93,n,n,n
195,21.93,n,n,n
200,21.92,n,n,n
205,21.91,n,n,n
210,21.9,n,n,n
215,21.9,n,n,n
220,21.9,n,n,n
225,21.89,n,n,n
230,21.89,n,n,n
235,21.87,n,n,n
240,21.87,n,n,n
245,21.86,n,n,n
250,21.86,n,n,n
255,21.85,n,n,n
260,21.84,n,n,n
265,21.84,n,n,n
270,21.83,n,n,n
275,21.83,n,n,n
280,21.83,n,n,n
285,21.82,n,n,n
290,21.81,n,n,n
295,21.81,n,n,n
300,21.81,n,n,n
305,21.81,n,n,n
310,21.8,n,n,n
315,21.8,n,n,n
320,21.79,n,n,n
325,21.79,n,n,n
330,21.78,n,n,n
335,21.77,n,n,n
340,21.77,n,n,n
345,21.76,n,n,n
350,21.75,n,n,n
355,21.74,n,n,n
360,21.74,n,n,n
365,21.73,n,n,n
370,21.73,n,n,n
375,21.73,n,n,n
380,21.73,n,n,n
385,21.73,n,n,n
390,21.73,n,n,n
395,21.73,n,n,n
400,21.73,n,n,n
405,21.73,n,n,n
410,21.73,n,n,n
415,21.73,n,n,n
420,21.74,n,n,n
425,21.74,n,n,n
430,21.75,n,n,n
435,21.75,n,n,n
440,21.75,n,n,n
445,21.76,n,n,n
450,21.76,n,n,n
455,21.77,n,n,n
460,21.77,n,n,n
465,21.78,n,n,n
470,21.78,n,n,n
475,21.79,n,n,n
480,21.79,n,n,n
485,21.79,n,n,n
490,21.79,n,n,n
495,21.8,n,n,n
500,21.8,n,n,n
505,21.81,n,n,n
510,21.81,n,n,n
515,21.81,n,n,n
520,21.81,n,n,n
525,21.81,n,n,n
530,21.81,n,n,n
535,21.81,n,n,n
540,21.82,n,n,n
545,21.82,n,n,n
550,21.82,n,n,n
555,21.82,n,n,n
560,21.83,n,n,n
565,21.83,n,n,n
570,21.83,n,n,n
575,21.83,n,n,n
580,21.84,n,n,n
585,21.84,n,n,n
590,21.85,n,n,n
595,21.85,n,n,n
600,21.86,n,n,n
605,21.86,n,n,n
610,21.86,n,n,n
615,21.87,n,n,n
620,21.87,n,n,n
625,21.88,n,n,n
630,21.89,n,n,n
