00:00:03,4,12.0,0.5,0.5
00:00:03,7,18.0,1.0,0.0
00:00:03,10,12.0,0.5,0.5
01:00:10,7,16.0,1.0,0.0
03:00:09,4,13.0,0.5,0.5
03:00:09,10,13.0,0.5,0.5
04:00:03,4,14.0,0.5,0.5
04:00:03,10,14.0,0.5,0.5
13:11:41,1,19.0,0.5,0.5
13:11:41,2,21.0,0.5,0.5
13:11:41,3,21.0,0.5,0.5
13:11:41,4,19.0,0.5,0.5
13:11:41,5,21.0,0.5,0.5
13:11:41,6,16.0,0.5,0.5
13:11:41,7,21.0,1.0,0.0
13:11:41,8,0.0,0.0,0.0
13:11:41,9,10.0,0.5,0.5
13:11:41,10,20.0,0.5,0.5
14:06:06,1,20.0,0.5,0.5
14:06:06,2,21.0,0.5,0.5
14:06:06,3,21.0,0.5,0.5
14:06:06,4,19.0,0.5,0.5
14:06:06,5,21.0,0.5,0.5
14:06:06,6,16.0,0.5,0.5
14:06:06,7,21.0,1.0,0.0
14:06:06,8,0.0,0.0,0.0
14:06:06,9,10.0,0.5,0.5
14:06:06,10,20.0,0.5,0.5
14:24:41,1,20.0,0.5,0.5
14:24:41,2,21.0,0.5,0.5
14:24:41,3,21.0,0.5,0.5
14:24:42,4,19.0,0.5,0.5
14:24:42,5,21.0,0.5,0.5
14:24:42,6,16.0,0.5,0.5
14:24:42,7,21.0,1.0,0.0
14:24:42,8,0.0,0.0,0.0
14:24:42,9,10.0,0.5,0.5
14:24:42,10,20.0,0.5,0.5
