00:00:06,4,12.0,0.5,0.5
00:00:06,7,18.0,1.0,0.0
00:00:06,10,12.0,0.5,0.5
01:00:10,7,16.0,1.0,0.0
03:00:09,4,13.0,0.5,0.5
03:00:10,10,13.0,0.5,0.5
04:00:08,4,14.0,0.5,0.5
04:00:08,6,12,0.5,0.5
04:00:08,10,14.0,0.5,0.5
05:00:05,1,18.0,0.5,0.5
05:00:05,4,15.0,0.5,0.5
05:00:05,10,15.0,0.5,0.5
06:00:03,1,19.0,0.5,0.5
06:00:03,4,16.0,0.5,0.5
06:00:03,10,16.0,0.5,0.5
07:00:06,1,20.0,0.5,0.5
07:00:06,2,18.0,0.5,0.5
07:00:06,3,18.0,0.5,0.5
07:00:06,4,17.0,0.5,0.5
07:00:06,5,18.0,0.5,0.5
07:00:06,7,17.0,1.0,0.0
07:00:06,10,17.0,0.5,0.5
08:00:07,2,19.0,0.5,0.5
08:00:07,3,19.0,0.5,0.5
08:00:07,4,18.0,0.5,0.5
08:00:07,5,19.0,0.5,0.5
08:00:07,7,18.0,1.0,0.0
08:00:07,10,18.0,0.5,0.5
08:45:37,1,20.0,0.5,0.5
08:45:37,2,19.0,0.5,0.5
08:45:37,3,19.0,0.5,0.5
08:45:37,4,18.0,0.5,0.5
08:45:37,5,19.0,0.5,0.5
08:45:37,6,12,0.5,0.5
08:45:37,7,18.0,1.0,0.0
08:45:37,8,0.0,0.0,0.0
08:45:37,9,12.0,0.5,0.5
08:45:37,10,18.0,0.5,0.5
09:00:09,2,20.0,0.5,0.5
09:00:09,3,20.0,0.5,0.5
09:00:09,4,19.0,0.5,0.5
09:00:09,5,20.0,0.5,0.5
09:00:10,7,20.0,1.0,0.0
09:00:10,10,19.0,0.5,0.5
10:00:08,2,21.0,0.5,0.5
10:00:08,3,21.0,0.5,0.5
10:00:08,5,21.0,0.5,0.5
10:00:09,7,21.0,1.0,0.0
10:00:09,10,20.0,0.5,0.5
13:00:05,1,19.0,0.5,0.5
14:00:01,1,20.0,0.5,0.5
16:00:05,7,20.0,1.0,0.0
18:00:09,1,16.0,0.5,0.5
18:00:09,2,20.0,0.5,0.5
18:00:09,10,19.0,0.5,0.5
19:00:10,2,16.0,0.5,0.5
19:00:10,3,16.0,0.5,0.5
19:00:10,4,16.0,0.5,0.5
19:00:10,5,16.0,0.5,0.5
19:00:10,10,16.0,0.5,0.5
22:00:11,4,15.0,0.5,0.5
22:00:11,10,15.0,0.5,0.5
23:00:11,4,14.0,0.5,0.5
23:00:11,7,16.0,1.0,0.0
