202312011845,{4951: 1.0};202312010930,{2497: 1.0};202312020039,{736: 1.0};202311302100,{138: 1.0}
202312011845,{4951: 1.0};202312010930,{2497: 1.0};202312020039,{736: 1.0};202312020045,{138: 1.0}
202312020100,{4981: 0.6702639929974975, 4983: 0.3297360070025025};202312010930,{2497: 1.0};202312020039,{736: 1.0};202312020045,{138: 1.0}
202312020100,{4981: 0.6702639929974975, 4983: 0.3297360070025025};202312020145,{2533: 1.0};202312020145,{736: 1.0};202312020145,{138: 1.0}
202312020100,{4981: 0.6702639929974975, 4983: 0.3297360070025025};202312020145,{2533: 1.0};202312020145,{736: 1.0};202312020200,{138: 1.0}
202312020100,{4981: 0.6702639929974975, 4983: 0.3297360070025025};202312020145,{2533: 1.0};202312020145,{736: 1.0};202312020230,{138: 1.0}
202312020245,{4981: 0.7300591030445218, 4983: 0.26994089695547824};202312020145,{2533: 1.0};202312020145,{736: 1.0};202312020245,{138: 1.0}
202312020300,{4981: 0.780794452678299, 4983: 0.21920554732170117};202312020145,{2533: 1.0};202312020145,{736: 1.0};202312020245,{138: 1.0}
202312020300,{4981: 0.780794452678299, 4983: 0.21920554732170117};202312020145,{2533: 1.0};202312020315,{736: 1.0};202312020245,{138: 1.0}
202312020300,{4981: 0.780794452678299, 4983: 0.21920554732170117};202312020400,{2533: 1.0};202312020315,{736: 1.0};202312020245,{138: 1.0}
202312020415,{4981: 0.8265273664922956, 4983: 0.17347263350770437};202312020400,{2533: 1.0};202312020415,{736: 1.0};202312020245,{138: 1.0}
202312020415,{4981: 0.8265273664922956, 4983: 0.17347263350770437};202312020400,{2533: 1.0};202312020430,{736: 1.0};202312020430,{138: 1.0}
202312020415,{4981: 0.8265273664922956, 4983: 0.17347263350770437};202312020400,{2533: 1.0};202312020500,{736: 1.0};202312020500,{138: 1.0}
202312020530,{4981: 0.8630348212822854, 4983: 0.13696517871771458};202312020400,{2533: 1.0};202312020530,{736: 1.0};202312020500,{138: 1.0}
202312020545,{4981: 0.8907419233210387, 4983: 0.10925807667896123};202312020400,{2533: 1.0};202312020545,{736: 1.0};202312020545,{138: 1.0}
202312020600,{4981: 0.9159470034113616, 4983: 0.08405299658863848};202312020400,{2533: 1.0};202312020600,{736: 1.0};202312020600,{138: 1.0}
202312020600,{4981: 0.9159470034113616, 4983: 0.08405299658863848};202312020400,{2533: 1.0};202312020615,{736: 1.0};202312020600,{138: 1.0}
202312020630,{4981: 0.9354834505207074, 4983: 0.06451654947929263};202312020400,{2533: 1.0};202312020630,{736: 1.0};202312020630,{138: 1.0}
202312020645,{4981: 0.9495340121807314, 4983: 0.05046598781926859};202312020400,{2533: 1.0};202312020630,{736: 1.0};202312020645,{138: 1.0}
202312020645,{4981: 0.9495340121807314, 4983: 0.05046598781926859};202312020400,{2533: 1.0};202312020715,{736: 1.0};202312020715,{138: 1.0}
202312020730,{4981: 0.9600681460882374, 4983: 0.039931853911762544};202312020400,{2533: 1.0};202312020715,{736: 1.0};202312020715,{138: 1.0}
202312020730,{4981: 0.9600681460882374, 4983: 0.039931853911762544};202312020400,{2533: 1.0};202312020745,{736: 1.0};202312020745,{138: 1.0}
202312020730,{4981: 0.9600681460882374, 4983: 0.039931853911762544};202312020400,{2533: 1.0};202312020745,{736: 1.0};202312020800,{138: 1.0}
202312020815,{4981: 0.9705367809436322, 4983: 0.029463219056367746};202312020815,{2533: 1.0};202312020815,{736: 1.0};202312020815,{138: 1.0}
202312020845,{4981: 0.9774519173140747, 4983: 0.02254808268592538};202312020815,{2533: 1.0};202312020845,{736: 1.0};202312020845,{138: 1.0}
202312020900,{4981: 0.9827695810045621, 4983: 0.017230418995437882};202312020815,{2533: 1.0};202312020845,{736: 1.0};202312020900,{138: 1.0}
