00:00:01,7,18.0
01:00:00,7,16.0
07:00:00,1,20.0
07:00:00,2,18.0
07:00:01,3,18.0
07:00:01,4,18.0
07:00:01,5,18.0
07:00:01,7,17.0
08:00:00,2,19.0
08:00:00,3,19.0
08:00:00,4,19.0
08:00:00,5,19.0
08:00:00,7,18.0
08:06:00,1,20.0
08:06:00,2,19.0
08:06:00,3,19.0
08:06:00,4,19.0
08:06:00,5,19.0
08:06:00,6,16.0
08:06:00,7,18.0
08:06:00,8,0.0
08:06:00,9,14.0
08:17:02,1,20.0
08:17:02,2,19.0
08:17:02,3,19.0
08:17:02,4,19.0
08:17:02,5,19.0
08:17:02,6,16.0
08:17:02,7,18.0
08:17:02,8,0.0
08:17:02,9,14.0
08:26:31,1,20.0
08:26:31,2,19.0
08:26:31,3,19.0
08:26:31,4,19.0
08:26:31,5,19.0
08:26:31,6,16.0
08:26:31,7,18.0
08:26:31,8,0.0
08:26:31,9,14.0
09:00:01,2,20.0
09:00:01,3,20.0
09:00:01,4,20.0
09:00:01,5,20.0
09:00:01,7,20.0
09:49:01,4,19.0
10:00:01,2,21.0
10:00:01,3,21.0
10:00:01,5,21.0
10:00:01,7,21.0
10:43:32,1,20.0
10:43:32,2,21.0
10:43:32,3,21.0
10:43:33,4,19.0
10:43:33,5,21.0
10:43:33,6,16.0
10:43:33,7,21.0
10:43:33,8,0.0
10:43:33,9,14.0
14:00:01,9,16.0
15:00:00,6,18.0
15:00:00,9,17.0
16:00:01,6,19.0
16:00:01,7,20.0
16:00:01,9,18.0
16:34:02,1,20.0
16:34:02,2,21.0
16:34:03,3,21.0
16:34:03,4,19.0
16:34:03,5,21.0
16:34:03,6,19.0
16:34:03,7,20.0
16:34:03,8,0.0
16:34:03,9,18.0
18:55:02,1,20.0
18:55:02,2,21.0
18:55:02,3,21.0
18:55:02,4,19.0
18:55:02,5,21.0
18:55:02,6,19.0
18:55:02,7,20.0
18:55:02,8,0.0
18:55:02,9,18.0
19:00:00,2,16.0
19:00:00,3,16.0
19:00:00,4,16.0
19:00:00,5,16.0
19:14:31,1,20.0
19:14:31,2,16.0
19:14:31,3,16.0
19:14:31,4,16.0
19:14:31,5,16.0
19:14:31,6,19.0
19:14:31,7,20.0
19:14:31,8,0.0
19:14:31,9,18.0
19:19:31,1,20.0
19:19:31,2,16.0
19:19:31,3,16.0
19:19:31,4,16.0
19:19:31,5,16.0
19:19:31,6,19.0
19:19:31,7,20.0
19:19:31,8,0.0
19:19:31,9,18.0
19:21:32,1,20.0
19:21:32,2,16.0
19:21:32,3,16.0
19:21:32,4,16.0
19:21:32,5,16.0
19:21:33,6,19.0
19:21:33,7,20.0
19:21:33,8,0.0
19:21:33,9,18.0
20:00:00,1,16.0
21:42:02,1,16.0
21:42:02,2,16.0
21:42:02,3,16.0
21:42:02,4,16.0
21:42:02,5,16.0
21:42:02,6,19.0
21:42:02,7,20.0
21:42:02,8,0.0
21:42:02,9,18.0
21:46:33,1,16.0
21:46:33,2,16.0
21:46:33,3,16.0
21:46:33,4,16.0
21:46:33,5,16.0
21:46:33,6,19.0
21:46:33,7,20.0
21:46:33,8,0.0
21:46:33,9,18.0
22:31:31,9,16.0
22:32:30,1,16.0
22:32:30,2,16.0
22:32:30,3,16.0
22:32:30,4,16.0
22:32:30,5,16.0
22:32:30,6,19.0
22:32:30,7,20.0
22:32:30,8,0.0
22:32:30,9,16.0
22:33:00,1,16.0
22:33:00,2,16.0
22:33:00,3,16.0
22:33:00,4,16.0
22:33:00,5,16.0
22:33:00,6,19.0
22:33:00,7,20.0
22:33:00,8,0.0
22:33:00,9,16.0
23:00:01,6,16.0
23:00:01,7,16.0
23:00:01,9,14.0
