202402050000,{1491: 1.0};202402020820,{9937: 1.0};202402042240,{5879: 1.0};202402010210,{395: 1.0}
202402050010,{1491: 1.0};202402050000,{125: 1};202402042240,{5879: 1.0};202402010210,{395: 1.0}
202402050010,{1491: 1.0};202402050000,{125: 1};202402050020,{5879: 1.0};202402010210,{395: 1.0}
202402050010,{1491: 1.0};202402050000,{125: 1};202402050050,{5879: 1.0};202402010210,{395: 1.0}
202402050010,{1491: 1.0};202402050100,{125: 1};202402050130,{5879: 1.0};202402010210,{395: 1.0}
202402050150,{1491: 1.0};202402050100,{125: 1};202402050150,{5879: 1.0};202402010210,{395: 1.0}
202402050150,{1491: 1.0};202402050200,{125: 1.0};202402050150,{5879: 1.0};202402010210,{395: 1.0}
202402050150,{1491: 1.0};202402050200,{125: 1.0};202402050240,{5879: 1.0};202402010210,{395: 1.0}
202402050150,{1491: 1.0};202402050250,{138: 1.0};202402050240,{5879: 1.0};202402010210,{395: 1.0}
202402050300,{1491: 1.0};202402050250,{138: 1.0};202402050240,{5879: 1.0};202402010210,{395: 1.0}
202402050300,{1491: 1.0};202402050340,{144: 1.0};202402050240,{5879: 1.0};202402010210,{395: 1.0}
202402050350,{1491: 1.0};202402050350,{144: 1.0};202402050240,{5879: 1.0};202402010210,{395: 1.0}
202402050400,{1491: 1.0};202402050350,{144: 1.0};202402050400,{5879: 1.0};202402010210,{395: 1.0}
202402050400,{1491: 1.0};202402050350,{144: 1.0};202402050420,{5879: 1.0};202402010210,{395: 1.0}
202402050400,{1491: 1.0};202402050430,{144: 1.0};202402050430,{5879: 1.0};202402010210,{395: 1.0}
202402050440,{1498: 1.0};202402050440,{144: 1.0};202402050440,{5879: 1.0};202402010210,{395: 1.0}
202402050440,{1498: 1.0};202402050440,{144: 1.0};202402050520,{5879: 1.0};202402010210,{395: 1.0}
202402050550,{1506: 1.0};202402050440,{144: 1.0};202402050550,{5879: 1.0};202402010210,{395: 1.0}
202402050600,{1508: 1.0};202402050440,{144: 1.0};202402050550,{5879: 1.0};202402010210,{395: 1.0}
202402050620,{1509: 1.0};202402050440,{144: 1.0};202402050550,{5879: 1.0};202402010210,{395: 1.0}
202402050620,{1509: 1.0};202402050630,{162: 1.0};202402050550,{5879: 1.0};202402010210,{395: 1.0}
202402050620,{1509: 1.0};202402050650,{165: 1.0};202402050650,{5879: 1.0};202402010210,{395: 1.0}
202402050620,{1509: 1.0};202402050700,{167: 1.0};202402050650,{5879: 1.0};202402010210,{395: 1.0}
202402050620,{1509: 1.0};202402050730,{172: 1.0};202402050730,{5879: 1.0};202402010210,{395: 1.0}
202402050740,{1516: 1.0};202402050730,{172: 1.0};202402050730,{5879: 1.0};202402010210,{395: 1.0}
202402050740,{1516: 1.0};202402050730,{172: 1.0};202402050800,{5879: 1.0};202402010210,{395: 1.0}
202402050740,{1516: 1.0};202402050730,{172: 1.0};202402050810,{5879: 1.0};202402010210,{395: 1.0}
202402050820,{1519: 1.0};202402050820,{176: 1.0};202402050810,{5879: 1.0};202402010210,{395: 1.0}
202402050830,{1521: 1.0};202402050820,{176: 1.0};202402050810,{5879: 1.0};202402010210,{395: 1.0}
202402050830,{1521: 1.0};202402050850,{181: 1.0};202402050810,{5879: 1.0};202402010210,{395: 1.0}
202402050830,{1521: 1.0};202402050920,{185: 1.0};202402050810,{5879: 1.0};202402010210,{395: 1.0}
202402050950,{1526: 1.0};202402050920,{185: 1.0};202402050810,{5879: 1.0};202402010210,{395: 1.0}
202402051010,{1528: 1.0};202402050920,{185: 1.0};202402051010,{5884: 1.0};202402010210,{395: 1.0}
202402051010,{1528: 1.0};202402051020,{195: 1.0};202402051010,{5884: 1.0};202402010210,{395: 1.0}
202402051010,{1528: 1.0};202402051020,{195: 1.0};202402051030,{5886: 1.0};202402010210,{395: 1.0}
202402051040,{1530: 1.0};202402051040,{196: 1.0};202402051040,{5887: 1.0};202402010210,{395: 1.0}
202402051050,{1531: 1.0};202402051040,{196: 1.0};202402051040,{5887: 1.0};202402010210,{395: 1.0}
202402051050,{1531: 1.0};202402051100,{201: 1.0};202402051040,{5887: 1.0};202402010210,{395: 1.0}
202402051110,{1535: 1.0};202402051100,{201: 1.0};202402051040,{5887: 1.0};202402010210,{395: 1.0}
202402051110,{1535: 1.0};202402051130,{202: 1.0};202402051040,{5887: 1.0};202402010210,{395: 1.0}
202402051110,{1535: 1.0};202402051150,{206: 1.0};202402051040,{5887: 1.0};202402010210,{395: 1.0}
202402051110,{1535: 1.0};202402051150,{206: 1.0};202402051200,{5895: 1.0};202402010210,{395: 1.0}
202402051210,{1537: 1.0};202402051210,{209: 1.0};202402051200,{5895: 1.0};202402010210,{395: 1.0}
202402051220,{1538: 1.0};202402051210,{209: 1.0};202402051200,{5895: 1.0};202402010210,{395: 1.0}
202402051220,{1538: 1.0};202402051250,{215: 1.0};202402051200,{5895: 1.0};202402010210,{395: 1.0}
202402051310,{1541: 1.0};202402051250,{215: 1.0};202402051200,{5895: 1.0};202402010210,{395: 1.0}
202402051310,{1541: 1.0};202402051320,{220: 1.0};202402051320,{5898: 1.0};202402010210,{395: 1.0}
202402051410,{1545: 1.0};202402051320,{220: 1.0};202402051320,{5898: 1.0};202402010210,{395: 1.0}
202402051420,{1547: 1.0};202402051320,{220: 1.0};202402051320,{5898: 1.0};202402010210,{395: 1.0}
202402051420,{1547: 1.0};202402051430,{229: 1.0};202402051320,{5898: 1.0};202402010210,{395: 1.0}
202402051420,{1547: 1.0};202402051430,{229: 1.0};202402051440,{5903: 1.0};202402010210,{395: 1.0}
202402051500,{1549: 1.0};202402051500,{233: 1.0};202402051500,{5905: 1.0};202402010210,{395: 1.0}
202402051500,{1549: 1.0};202402051530,{236: 1.0};202402051500,{5905: 1.0};202402010210,{395: 1.0}
