202401310000,{1144: 1.0};202401302000,{9555: 1.0};202401302310,{5533: 1.0};202401292300,{368: 1.0}
202401310040,{1144: 1.0};202401302000,{9555: 1.0};202401302310,{5533: 1.0};202401292300,{368: 1.0}
202401310100,{1144: 1.0};202401302000,{9555: 1.0};202401302310,{5533: 1.0};202401292300,{368: 1.0}
202401310250,{1144: 1.0};202401302000,{9555: 1.0};202401302310,{5533: 1.0};202401292300,{368: 1.0}
202401310300,{1144: 1.0};202401302000,{9555: 1.0};202401302310,{5533: 1.0};202401292300,{368: 1.0}
202401310410,{1144: 1.0};202401302000,{9555: 1.0};202401302310,{5533: 1.0};202401292300,{368: 1.0}
202401310440,{1144: 1.0};202401302000,{9555: 1.0};202401302310,{5533: 1.0};202401292300,{368: 1.0}
202401310510,{1146: 1.0};202401302000,{9555: 1.0};202401302310,{5533: 1.0};202401292300,{368: 1.0}
202401310520,{1149: 1.0};202401302000,{9555: 1.0};202401302310,{5533: 1.0};202401292300,{368: 1.0}
202401310530,{1150: 1.0};202401310530,{9565: 1.0};202401302310,{5533: 1.0};202401292300,{368: 1.0}
202401310530,{1150: 1.0};202401310600,{9570: 1.0};202401302310,{5533: 1.0};202401292300,{368: 1.0}
202401310650,{1159: 1.0};202401310600,{9570: 1.0};202401302310,{5533: 1.0};202401292300,{368: 1.0}
202401310700,{1160: 1.0};202401310600,{9570: 1.0};202401302310,{5533: 1.0};202401292300,{368: 1.0}
202401310720,{1165: 1.0};202401310600,{9570: 1.0};202401302310,{5533: 1.0};202401292300,{368: 1.0}
202401310720,{1165: 1.0};202401310740,{9599: 1.0};202401302310,{5533: 1.0};202401292300,{368: 1.0}
202401310800,{1167: 1.0};202401310740,{9599: 1.0};202401302310,{5533: 1.0};202401292300,{368: 1.0}
202401310820,{1168: 1.0};202401310740,{9599: 1.0};202401302310,{5533: 1.0};202401292300,{368: 1.0}
202401310830,{1170: 1.0};202401310740,{9599: 1.0};202401310830,{5537: 1.0};202401292300,{368: 1.0}
202401310830,{1170: 1.0};202401310850,{9601: 1.0};202401310830,{5537: 1.0};202401292300,{368: 1.0}
202401310900,{1175: 1.0};202401310850,{9601: 1.0};202401310830,{5537: 1.0};202401292300,{368: 1.0}
202401310900,{1175: 1.0};202401310920,{9604: 1.0};202401310830,{5537: 1.0};202401292300,{368: 1.0}
202401310900,{1175: 1.0};202401310940,{9609: 1.0};202401310830,{5537: 1.0};202401292300,{368: 1.0}
202401310900,{1175: 1.0};202401310950,{9611: 1.0};202401310950,{5545: 1.0};202401292300,{368: 1.0}
202401311000,{1178: 1.0};202401310950,{9611: 1.0};202401310950,{5545: 1.0};202401292300,{368: 1.0}
202401311010,{1179: 1.0};202401310950,{9611: 1.0};202401310950,{5545: 1.0};202401292300,{368: 1.0}
202401311020,{1181: 1.0};202401310950,{9611: 1.0};202401310950,{5545: 1.0};202401292300,{368: 1.0}
202401311020,{1181: 1.0};202401311030,{9618: 1.0};202401310950,{5545: 1.0};202401292300,{368: 1.0}
202401311040,{1185: 1.0};202401311030,{9618: 1.0};202401310950,{5545: 1.0};202401292300,{368: 1.0}
202401311040,{1185: 1.0};202401311050,{9621: 1.0};202401310950,{5545: 1.0};202401292300,{368: 1.0}
202401311040,{1185: 1.0};202401311050,{9621: 1.0};202401311110,{5552: 1.0};202401292300,{368: 1.0}
202401311130,{1187: 1.0};202401311130,{9629: 1.0};202401311110,{5552: 1.0};202401292300,{368: 1.0}
202401311150,{1188: 1.0};202401311130,{9629: 1.0};202401311110,{5552: 1.0};202401292300,{368: 1.0}
202401311150,{1188: 1.0};202401311220,{9636: 1.0};202401311110,{5552: 1.0};202401292300,{368: 1.0}
202401311230,{1193: 1.0};202401311220,{9636: 1.0};202401311110,{5552: 1.0};202401292300,{368: 1.0}
202401311240,{1194: 1.0};202401311220,{9636: 1.0};202401311110,{5552: 1.0};202401292300,{368: 1.0}
202401311310,{1197: 1.0};202401311220,{9636: 1.0};202401311110,{5552: 1.0};202401292300,{368: 1.0}
202401311310,{1197: 1.0};202401311330,{9657: 1.0};202401311110,{5552: 1.0};202401292300,{368: 1.0}
202401311430,{1204: 1.0};202401311330,{9657: 1.0};202401311110,{5552: 1.0};202401292300,{368: 1.0}
202401311440,{1205: 1.0};202401311330,{9657: 1.0};202401311110,{5552: 1.0};202401292300,{368: 1.0}
202401311510,{1207: 1.0};202401311330,{9657: 1.0};202401311110,{5552: 1.0};202401292300,{368: 1.0}
202401311510,{1207: 1.0};202401311530,{9669: 1.0};202401311110,{5552: 1.0};202401292300,{368: 1.0}
202401311550,{1210: 1.0};202401311530,{9669: 1.0};202401311110,{5552: 1.0};202401292300,{368: 1.0}
202401311550,{1210: 1.0};202401311600,{9674: 1.0};202401311110,{5552: 1.0};202401292300,{368: 1.0}
202401311550,{1210: 1.0};202401311610,{9676: 1.0};202401311110,{5552: 1.0};202401292300,{368: 1.0}
202401311640,{1216: 1.0};202401311610,{9676: 1.0};202401311110,{5552: 1.0};202401292300,{368: 1.0}
202401311740,{1220: 1.0};202401311610,{9676: 1.0};202401311110,{5552: 1.0};202401292300,{368: 1.0}
202401311820,{1224: 1.0};202401311610,{9676: 1.0};202401311820,{5594: 1.0};202401292300,{368: 1.0}
202401311820,{1224: 1.0};202401311830,{9697: 1.0};202401311820,{5594: 1.0};202401292300,{368: 1.0}
202401311850,{1226: 1.0};202401311830,{9697: 1.0};202401311820,{5594: 1.0};202401292300,{368: 1.0}
202401311850,{1226: 1.0};202401311830,{9697: 1.0};202401311900,{5600: 1.0};202401292300,{368: 1.0}
202401311850,{1226: 1.0};202401311910,{9704: 1.0};202401311900,{5600: 1.0};202401292300,{368: 1.0}
202401311850,{1226: 1.0};202401311920,{9704: 1.0};202401311900,{5600: 1.0};202401292300,{368: 1.0}
202401311850,{1226: 1.0};202401311920,{9704: 1.0};202401311940,{5606: 1.0};202401292300,{368: 1.0}
202401311850,{1226: 1.0};202401312030,{9712: 1.0};202401311940,{5606: 1.0};202401292300,{368: 1.0}
202401311850,{1226: 1.0};202401312030,{9712: 1.0};202401312040,{5612: 1.0};202401292300,{368: 1.0}
202401311850,{1226: 1.0};202401312030,{9712: 1.0};202401312140,{5619: 1.0};202401292300,{368: 1.0}
202401311850,{1226: 1.0};202401312030,{9712: 1.0};202401312150,{5620: 1.0};202401311940,{375: 1.0}
202401311850,{1226: 1.0};202401312030,{9712: 1.0};202401312220,{5622: 1.0};202401312010,{379: 1.0}
202401311850,{1226: 1.0};202401312250,{9735: 1.0};202401312220,{5622: 1.0};202401312030,{382: 1.0}
202401311850,{1226: 1.0};202401312250,{9735: 1.0};202401312300,{5628: 1.0};202401312120,{388: 1.0}
202401311850,{1226: 1.0};202401312250,{9735: 1.0};202401312320,{5628: 1.0};202401312120,{388: 1.0}
202401311850,{1226: 1.0};202401312330,{9741: 1.0};202401312330,{5628: 1.0};202401312120,{388: 1.0}
