0,23.02,n,n,n
5,23.03,n,n,n
10,23.05,n,n,n
15,23.05,n,n,n
20,23.07,n,n,n
25,23.09,n,n,n
30,23.12,n,n,n
35,23.13,n,n,n
40,23.15,n,n,n
45,23.14,n,n,n
50,23.12,n,n,n
55,23.11,n,n,n
60,23.1,n,n,n
65,23.09,n,n,n
70,23.08,n,n,n
75,23.07,n,n,n
80,23.06,n,n,n
85,23.04,n,n,n
90,23.03,n,n,n
95,23.02,n,n,n
100,23.01,n,n,n
105,23.0,n,n,n
110,22.99,n,n,n
115,22.97,n,n,n
120,22.96,n,n,n
125,22.95,n,n,n
130,22.94,n,n,n
135,22.92,n,n,n
140,22.92,n,n,n
145,22.91,n,n,n
150,22.9,n,n,n
155,22.89,n,n,n
160,22.88,n,n,n
165,22.88,n,n,n
170,22.87,n,n,n
175,22.86,n,n,n
180,22.85,n,n,n
185,22.84,n,n,n
190,22.84,n,n,n
195,22.83,n,n,n
200,22.83,n,n,n
205,22.81,n,n,n
210,22.81,n,n,n
215,22.8,n,n,n
220,22.79,n,n,n
225,22.78,n,n,n
230,22.77,n,n,n
235,22.76,n,n,n
240,22.76,n,n,n
245,22.75,n,n,n
250,22.74,n,n,n
255,22.73,n,n,n
260,22.72,n,n,n
265,22.71,n,n,n
270,22.71,n,n,n
275,22.7,n,n,n
280,22.69,n,n,n
285,22.68,n,n,n
290,22.67,n,n,n
295,22.67,n,n,n
300,22.67,n,n,n
305,22.66,n,n,n
310,22.65,n,n,n
315,22.65,n,n,n
320,22.65,n,n,n
325,22.64,n,n,n
330,22.64,n,n,n
335,22.63,n,n,n
340,22.62,n,n,n
345,22.62,n,n,n
350,22.62,n,n,n
355,22.61,n,n,n
360,22.61,n,n,n
365,22.6,n,n,n
370,22.6,n,n,n
375,22.6,n,n,n
380,22.59,n,n,n
385,22.59,n,n,n
390,22.58,n,n,n
395,22.58,n,n,n
400,22.58,n,n,n
405,22.57,n,n,n
410,22.57,n,n,n
415,22.57,n,n,n
420,22.57,n,n,n
425,22.57,n,n,n
430,22.57,n,n,n
435,22.57,n,n,n
440,22.57,n,n,n
445,22.57,n,n,n
450,22.57,n,n,n
455,22.58,n,n,n
460,22.58,n,n,n
465,22.58,n,n,n
470,22.59,n,n,n
475,22.59,n,n,n
480,22.6,n,n,n
485,22.6,n,n,n
490,22.6,n,n,n
495,22.61,n,n,n
500,22.62,n,n,n
505,22.62,n,n,n
510,22.63,n,n,n
515,22.64,n,n,n
520,22.65,n,n,n
525,22.67,n,n,n
530,22.67,n,n,n
535,22.67,n,n,n
540,22.69,n,n,n
545,22.69,n,n,n
550,22.7,n,n,n
555,22.7,n,n,n
560,22.7,n,n,n
565,22.7,n,n,n
570,22.71,n,n,n
575,22.71,n,n,n
580,22.73,n,n,n
585,22.73,n,n,n
590,22.74,n,n,n
595,22.74,n,n,n
600,22.76,n,n,n
605,22.76,n,n,n
610,22.76,n,n,n
615,22.77,n,n,n
620,22.78,n,n,n
625,22.79,n,n,n
630,22.79,n,n,n
635,22.8,n,n,n
640,22.81,n,n,n
645,22.82,n,n,n
650,22.84,n,n,n
655,22.84,n,n,n
660,22.86,n,n,n
665,22.87,n,n,n
