00:00:01,4,13.0,0.5,0.5
00:00:01,6,18.0,0.5,0.5
00:00:01,10,13.0,0.5,0.5
01:00:11,4,14.0,0.5,0.5
01:00:11,6,16.0,0.5,0.5
01:00:11,10,14.0,0.5,0.5
02:00:11,4,15.0,0.5,0.5
02:00:11,10,15.0,0.5,0.5
04:00:09,1,18.0,0.5,0.5
05:00:10,1,19.0,0.5,0.5
05:00:10,2,18.0,0.5,0.5
05:00:10,3,18.0,0.5,0.5
05:00:10,5,18.0,0.5,0.5
06:00:02,1,20.0,0.5,0.5
06:00:02,2,19.0,0.5,0.5
06:00:02,3,19.0,0.5,0.5
06:00:02,4,16.0,0.5,0.5
06:00:02,5,19.0,0.5,0.5
06:00:02,10,16.0,0.5,0.5
07:00:02,2,20.0,0.5,0.5
07:00:02,3,20.0,0.5,0.5
07:00:02,4,17.0,0.5,0.5
07:00:02,5,20.0,0.5,0.5
07:00:02,7,17.0,1.0,0.0
07:00:02,10,17.0,0.5,0.5
08:00:00,2,21.0,0.5,0.5
08:00:01,3,21.0,0.5,0.5
08:00:01,4,18.0,0.5,0.5
08:00:01,7,18.0,1.0,0.0
08:00:01,10,18.0,0.5,0.5
09:00:09,4,19.0,0.5,0.5
09:00:09,7,20.0,1.0,0.0
09:00:09,10,19.0,0.5,0.5
