00:00:01,7,18.0
01:00:01,7,16.0
07:00:00,1,20.0
07:00:00,2,18.0
07:00:00,3,18.0
07:00:00,4,18.0
07:00:00,5,18.0
07:00:01,7,17.0
08:00:01,2,19.0
08:00:01,3,19.0
08:00:01,4,19.0
08:00:01,5,19.0
08:00:01,7,18.0
09:00:00,2,20.0
09:00:00,3,20.0
09:00:00,5,20.0
09:00:00,7,20.0
10:00:01,2,21.0
10:00:01,3,21.0
10:00:01,5,21.0
10:00:01,7,21.0
12:30:30,5,20
14:00:01,9,16.0
15:00:00,6,18.0
15:51:32,1,20.0
15:51:32,2,21.0
15:51:32,3,21.0
15:51:32,4,19.0
15:51:32,5,20
15:51:32,6,18.0
15:51:32,7,21.0
15:51:32,8,0.0
15:51:32,9,16
16:00:00,6,19.0
16:00:00,7,20.0
17:00:01,1,16.0
18:00:00,5,21.0
18:19:30,2,20.0
19:00:00,2,16.0
19:00:00,3,16.0
19:00:00,4,16.0
19:00:00,5,16.0
23:00:00,9,14.0
