0,24.31,n,n,n
5,24.31,n,n,n
10,24.31,n,n,n
15,24.29,n,n,n
20,24.29,n,n,n
25,24.29,n,n,n
30,24.26,n,n,n
35,24.26,n,n,n
40,24.26,n,n,n
45,24.24,n,n,n
50,24.24,n,n,n
55,24.24,n,n,n
60,24.21,n,n,n
65,24.21,n,n,n
70,24.21,n,n,n
75,24.19,n,n,n
80,24.19,n,n,n
85,24.19,n,n,n
90,24.15,n,n,n
95,24.15,n,n,n
100,24.15,n,n,n
105,24.15,n,n,n
110,24.15,n,n,n
115,24.15,n,n,n
120,24.12,n,n,n
125,24.12,n,n,n
130,24.12,n,n,n
135,24.09,n,n,n
140,24.09,n,n,n
145,24.09,n,n,n
150,24.07,n,n,n
155,24.07,n,n,n
160,24.07,n,n,n
165,24.04,n,n,n
170,24.04,n,n,n
175,24.04,n,n,n
180,24.02,n,n,n
185,24.02,n,n,n
190,24.02,n,n,n
195,23.99,n,n,n
200,23.99,n,n,n
205,23.99,n,n,n
210,23.97,n,n,n
215,23.97,n,n,n
220,23.97,n,n,n
225,23.94,n,n,n
230,23.94,n,n,n
235,23.94,n,n,n
240,23.91,n,n,n
245,23.91,n,n,n
250,23.91,n,n,n
255,23.88,n,n,n
260,23.88,n,n,n
265,23.88,n,n,n
270,23.85,n,n,n
275,23.85,n,n,n
280,23.85,n,n,n
285,23.82,n,n,n
290,23.82,n,n,n
295,23.82,n,n,n
300,23.8,n,n,n
305,23.8,n,n,n
310,23.8,n,n,n
315,23.77,n,n,n
320,23.77,n,n,n
325,23.77,n,n,n
330,23.75,n,n,n
335,23.75,n,n,n
340,23.75,n,n,n
345,23.73,n,n,n
350,23.73,n,n,n
355,23.73,n,n,n
360,23.71,n,n,n
365,23.71,n,n,n
370,23.71,n,n,n
375,23.7,n,n,n
380,23.7,n,n,n
385,23.7,n,n,n
390,23.7,n,n,n
395,23.7,n,n,n
400,23.7,n,n,n
405,23.7,n,n,n
410,23.7,n,n,n
415,23.7,n,n,n
420,23.71,n,n,n
425,23.71,n,n,n
430,23.71,n,n,n
435,23.71,n,n,n
440,23.71,n,n,n
445,23.71,n,n,n
450,23.71,n,n,n
455,23.71,n,n,n
460,23.71,n,n,n
465,23.72,n,n,n
470,23.72,n,n,n
475,23.72,n,n,n
480,23.73,n,n,n
485,23.73,n,n,n
490,23.73,n,n,n
495,23.74,n,n,n
500,23.74,n,n,n
505,23.74,n,n,n
510,23.74,n,n,n
515,23.74,n,n,n
520,23.74,n,n,n
525,23.74,n,n,n
530,23.74,n,n,n
535,23.74,n,n,n
540,23.75,n,n,n
545,23.75,n,n,n
550,23.75,n,n,n
555,23.75,n,n,n
560,23.75,n,n,n
565,23.75,n,n,n
570,23.75,n,n,n
575,23.75,n,n,n
580,23.75,n,n,n
585,n,n,n,n
590,n,n,n,n
595,n,n,n,n
600,n,n,n,n
605,n,n,n,n
610,n,n,n,n
615,n,n,n,n
620,n,n,n,n
625,n,n,n,n
630,n,n,n,n
635,n,n,n,n
640,n,n,n,n
645,n,n,n,n
650,n,n,n,n
655,n,n,n,n
660,n,n,n,n
665,n,n,n,n
670,n,n,n,n
675,n,n,n,n
680,n,n,n,n
685,n,n,n,n
690,n,n,n,n
695,n,n,n,n
700,n,n,n,n
705,23.78,n,n,n
710,23.78,n,n,n
715,23.78,n,n,n
720,23.77,n,n,n
725,23.77,n,n,n
730,23.77,n,n,n
735,23.78,n,n,n
740,23.78,n,n,n
745,23.78,n,n,n
750,23.79,n,n,n
755,23.79,n,n,n
760,23.79,n,n,n
765,23.79,n,n,n
770,23.79,n,n,n
775,23.79,n,n,n
780,23.81,n,n,n
785,23.81,n,n,n
790,23.81,n,n,n
795,23.82,n,n,n
800,23.82,n,n,n
805,23.82,n,n,n
810,23.85,n,n,n
815,23.85,n,n,n
820,23.85,n,n,n
825,23.88,n,n,n
830,23.88,n,n,n
835,23.88,n,n,n
840,23.91,n,n,n
845,23.91,n,n,n
850,23.96,n,n,n
855,23.96,n,n,n
860,24.03,n,n,n
865,24.03,n,n,n
870,24.03,n,n,n
875,24.03,n,n,n
880,24.1,n,n,n
885,24.15,n,n,n
890,24.2,n,n,n
895,24.2,n,n,n
900,24.25,n,n,n
905,24.25,n,n,n
910,24.31,n,n,n
915,24.37,n,n,n
920,24.37,n,n,n
925,24.42,n,n,n
930,24.48,n,n,n
935,24.53,n,n,n
940,24.53,n,n,n
945,24.59,n,n,n
950,24.64,n,n,n
955,24.7,n,n,n
960,24.7,n,n,n
965,24.75,n,n,n
970,24.8,n,n,n
975,24.8,n,n,n
980,24.84,n,n,n
985,24.9,n,n,n
990,24.9,n,n,n
995,24.93,n,n,n
1000,24.93,n,n,n
1005,24.96,n,n,n
1010,24.96,n,n,n
1015,25.0,n,n,n
1020,25.02,n,n,n
1025,25.02,n,n,n
1030,25.02,n,n,n
1035,25.03,n,n,n
1040,25.03,n,n,n
1045,25.06,n,n,n
1050,25.06,n,n,n
1055,25.08,n,n,n
1060,25.11,n,n,n
1065,25.11,n,n,n
1070,25.14,n,n,n
1075,25.14,n,n,n
1080,25.15,n,n,n
1085,25.15,n,n,n
1090,25.16,n,n,n
1095,25.16,n,n,n
1100,25.17,n,n,n
1105,25.17,n,n,n
1110,25.17,n,n,n
1115,25.17,n,n,n
1120,25.15,n,n,n
1125,25.15,n,n,n
1130,25.14,n,n,n
1135,25.13,n,n,n
1140,25.13,n,n,n
1145,25.12,n,n,n
1150,25.12,n,n,n
1155,25.11,n,n,n
1160,25.07,n,n,n
1165,25.07,n,n,n
1170,25.01,n,n,n
1175,25.01,n,n,n
1180,24.93,n,n,n
1185,24.93,n,n,n
1190,24.93,n,n,n
1195,24.93,n,n,n
1200,24.85,n,n,n
1205,24.85,n,n,n
1210,24.8,n,n,n
1215,24.8,n,n,n
1220,24.75,n,n,n
1225,24.75,n,n,n
1230,24.75,n,n,n
1235,24.7,n,n,n
1240,24.7,n,n,n
1245,24.64,n,n,n
1250,24.64,n,n,n
1255,24.64,n,n,n
1260,24.64,n,n,n
1265,24.64,n,n,n
1270,24.64,n,n,n
1275,24.59,n,n,n
1280,24.59,n,n,n
1285,24.59,n,n,n
1290,24.56,n,n,n
1295,24.56,n,n,n
1300,24.56,n,n,n
1305,24.53,n,n,n
1310,24.53,n,n,n
1315,24.53,n,n,n
1320,24.5,n,n,n
1325,24.5,n,n,n
1330,24.5,n,n,n
1335,24.48,n,n,n
1340,24.48,n,n,n
1345,24.48,n,n,n
1350,24.46,n,n,n
1355,24.46,n,n,n
1360,24.46,n,n,n
1365,24.43,n,n,n
1370,24.43,n,n,n
1375,24.43,n,n,n
1380,24.41,n,n,n
1385,24.41,n,n,n
1390,24.41,n,n,n
1395,24.38,n,n,n
1400,24.38,n,n,n
1405,24.38,n,n,n
1410,n,n,n,n
1415,n,n,n,n
1420,n,n,n,n
1425,n,n,n,n
1430,n,n,n,n
1435,n,n,n,n
