00:00:00,7,18.0,1,0
01:00:00,6,16.0,0.5,0.5
01:00:00,7,16.0,1,0
04:00:01,1,18.0,0.5,0.5
05:00:01,1,19.0,0.5,0.5
05:00:01,2,18.0,0.5,0.5
05:00:01,3,18.0,0.5,0.5
05:00:01,4,18.0,0.5,0.5
05:00:01,5,18.0,0.5,0.5
06:00:00,1,20.0,0.5,0.5
06:00:00,2,19.0,0.5,0.5
06:00:00,3,19.0,0.5,0.5
06:00:00,4,19.0,0.5,0.5
06:00:00,5,19.0,0.5,0.5
07:00:00,1,21.0,0.5,0.5
07:00:00,2,20.0,0.5,0.5
07:00:00,3,20.0,0.5,0.5
07:00:00,4,20.0,0.5,0.5
07:00:00,5,20.0,0.5,0.5
08:00:01,1,20.0,0.5,0.5
08:00:01,2,21.0,0.5,0.5
08:00:01,3,21.0,0.5,0.5
08:00:01,4,21.0,0.5,0.5
08:00:01,5,21.0,0.5,0.5
08:33:00,1,21.0,0.5,0.5
08:34:01,3,16,0.5,0.5
08:35:30,3,10,0.5,0.5
08:36:01,3,16,0.5,0.5
08:44:30,3,10,0.5,0.5
09:00:00,2,20.0,0.5,0.5
09:00:00,4,20.0,0.5,0.5
09:00:00,5,20.0,0.5,0.5
09:13:30,2,14,0.5,0.5
10:18:02,1,21.0,0.5,0.5
10:18:02,2,14,0.5,0.5
10:18:02,3,10,0.5,0.5
10:18:02,4,20.0,0.5,0.5
10:18:02,5,20.0,0.5,0.5
10:18:02,6,16.0,0.5,0.5
10:18:02,7,16.0,1,0
10:18:02,9,20.0,0,1
10:22:02,1,21.0,0.5,0.5
10:22:02,2,14,0.5,0.5
10:22:02,3,10,0.5,0.5
10:22:02,4,20.0,0.5,0.5
10:22:02,5,20.0,0.5,0.5
10:22:02,6,16.0,0.5,0.5
10:22:02,7,16.0,1,0
10:22:02,9,20.0,0,1
10:23:31,1,21.0,0.5,0.5
10:23:32,2,14,0.5,0.5
10:23:32,3,10,0.5,0.5
10:23:32,4,20.0,0.5,0.5
