0,18.14,n,n,n
5,18.14,n,n,n
10,18.13,n,n,n
15,18.13,n,n,n
20,18.13,n,n,n
25,18.13,n,n,n
30,18.13,n,n,n
35,18.12,n,n,n
40,18.12,n,n,n
45,18.12,n,n,n
50,18.12,n,n,n
55,18.12,n,n,n
60,18.11,n,n,n
65,18.11,n,n,n
70,18.11,n,n,n
75,18.11,n,n,n
80,18.11,n,n,n
85,18.1,n,n,n
90,18.1,n,n,n
95,18.1,n,n,n
100,18.1,n,n,n
105,18.09,n,n,n
110,18.09,n,n,n
115,18.09,n,n,n
120,18.08,n,n,n
125,18.08,n,n,n
130,18.07,n,n,n
135,18.07,n,n,n
140,18.07,n,n,n
145,18.06,n,n,n
150,18.06,n,n,n
155,18.05,n,n,n
160,18.05,n,n,n
165,18.04,n,n,n
170,18.04,n,n,n
175,18.03,n,n,n
180,18.02,n,n,n
185,18.02,n,n,n
190,18.01,n,n,n
195,18.01,n,n,n
200,18.01,n,n,n
205,18.0,n,n,n
210,18.0,n,n,n
215,17.99,n,n,n
220,17.99,n,n,n
225,17.98,n,n,n
230,17.98,n,n,n
235,17.97,n,n,n
240,17.97,n,n,n
245,17.96,n,n,n
250,17.96,n,n,n
255,17.95,n,n,n
260,17.95,n,n,n
265,17.94,n,n,n
270,17.94,n,n,n
275,17.93,n,n,n
280,17.92,n,n,n
285,17.92,n,n,n
290,17.92,n,n,n
295,17.9,n,n,n
300,17.9,n,n,n
305,17.89,n,n,n
310,17.89,n,n,n
315,17.89,n,n,n
320,17.89,n,n,n
325,17.89,n,n,n
330,17.88,n,n,n
335,17.88,n,n,n
340,17.88,n,n,n
345,17.87,n,n,n
350,17.87,n,n,n
355,17.86,n,n,n
360,17.86,n,n,n
365,17.85,n,n,n
370,17.85,n,n,n
375,17.84,n,n,n
380,17.84,n,n,n
385,17.83,n,n,n
390,17.83,n,n,n
395,17.83,n,n,n
400,17.82,n,n,n
405,17.82,n,n,n
410,17.82,n,n,n
415,17.82,n,n,n
420,17.82,n,n,n
425,17.81,n,n,n
430,17.81,n,n,n
435,17.8,n,n,n
440,17.8,n,n,n
445,17.79,n,n,n
450,17.79,n,n,n
455,17.79,n,n,n
460,17.79,n,n,n
465,17.78,n,n,n
470,17.78,n,n,n
475,17.78,n,n,n
480,17.77,n,n,n
485,17.77,n,n,n
490,17.77,n,n,n
495,17.76,n,n,n
500,17.76,n,n,n
505,17.76,n,n,n
510,17.76,n,n,n
515,17.75,n,n,n
520,17.75,n,n,n
525,17.75,n,n,n
530,17.75,n,n,n
535,17.75,n,n,n
540,17.75,n,n,n
545,17.75,n,n,n
550,17.74,n,n,n
555,17.74,n,n,n
560,17.73,n,n,n
565,17.73,n,n,n
570,17.73,n,n,n
575,17.72,n,n,n
580,17.72,n,n,n
585,17.72,n,n,n
590,17.71,n,n,n
595,17.71,n,n,n
600,17.71,n,n,n
605,17.71,n,n,n
610,17.71,n,n,n
615,17.7,n,n,n
620,17.69,n,n,n
625,17.69,n,n,n
630,17.68,n,n,n
635,17.68,n,n,n
640,17.68,n,n,n
645,17.67,n,n,n
650,17.67,n,n,n
655,17.67,n,n,n
660,17.67,n,n,n
665,17.67,n,n,n
670,17.67,n,n,n
675,17.67,n,n,n
680,17.67,n,n,n
685,17.66,n,n,n
690,17.66,n,n,n
695,17.66,n,n,n
700,17.66,n,n,n
705,17.65,n,n,n
710,17.65,n,n,n
715,17.65,n,n,n
720,17.65,n,n,n
725,17.65,n,n,n
730,17.65,n,n,n
735,17.65,n,n,n
740,17.65,n,n,n
745,17.64,n,n,n
750,17.64,n,n,n
755,17.64,n,n,n
760,17.64,n,n,n
765,17.64,n,n,n
770,17.64,n,n,n
775,17.64,n,n,n
780,17.64,n,n,n
785,17.64,n,n,n
790,17.64,n,n,n
795,17.64,n,n,n
800,17.63,n,n,n
805,17.63,n,n,n
810,17.63,n,n,n
815,17.63,n,n,n
820,17.63,n,n,n
825,17.63,n,n,n
830,17.63,n,n,n
835,17.63,n,n,n
840,17.63,n,n,n
845,17.63,n,n,n
850,17.63,n,n,n
855,17.63,n,n,n
860,17.63,n,n,n
865,17.63,n,n,n
870,17.63,n,n,n
875,17.63,n,n,n
880,17.63,n,n,n
885,17.63,n,n,n
890,17.63,n,n,n
895,17.63,n,n,n
900,17.63,n,n,n
905,17.64,n,n,n
910,17.64,n,n,n
915,17.65,n,n,n
920,17.65,n,n,n
925,17.65,n,n,n
930,17.65,n,n,n
935,17.65,n,n,n
940,17.64,n,n,n
945,17.64,n,n,n
950,17.65,n,n,n
955,17.65,n,n,n
960,17.65,n,n,n
965,17.64,n,n,n
