0,2857.0,2018.0,6525,506
5,2857.0,2018.0,6525,506
10,2857.0,2018.0,6525,506
15,2857.0,2018.0,6525,506
20,2857.0,2018.0,6525,506
25,2857.0,2018.0,6525,506
30,2857.0,2018.0,6525,506
35,2857.0,2018.0,6525,506
40,2857.0,2018.0,6525,506
45,2857.0,2018.0,6525,506
50,2857.0,2018.0,6525,506
55,2857.0,2018.0,6525,506
60,2857.0,2018.0,6525,506
65,2857.0,2018.0,6525,506
70,2857.0,2018.0,6525,506
75,2857.0,2018.0,6525,506
80,2857.0,2018.0,6525,506
85,2857.0,2018.0,6525,506
90,2857.0,2018.0,6525,506
95,2857.0,2018.0,6525,506
100,2857.0,2018.0,6525,506
105,2857.0,2018.0,6525,506
110,2857.0,2018.0,6525,506
115,2857.0,2018.0,6525,506
120,2857.0,2018.0,6525,506
125,2857.0,2018.0,6525,506
130,2857.0,2018.0,6525,506
135,2857.0,2018.0,6525,506
140,2857.0,2018.0,6525,506
145,2857.0,2018.0,6525,506
150,2857.0,2018.0,6525,506
155,2857.0,2018.0,6525,506
160,2857.0,2018.0,6525,506
165,2857.0,2018.0,6525,506
170,2857.0,2018.0,6525,506
175,2857.0,2018.0,6525,506
180,2857.0,2018.0,6525,506
185,2857.0,2018.0,6525,506
190,2857.0,2018.0,6525,506
195,2857.0,2018.0,6525,506
200,2857.0,2018.0,6525,506
205,2857.0,2018.0,6525,506
210,2857.0,2018.0,6525,506
215,2857.0,2018.0,6525,506
220,2857.0,2018.0,6525,506
225,2857.0,2018.0,6525,506
230,2857.0,2018.0,6525,506
235,2857.0,2018.0,6525,506
240,2857.0,2018.0,6525,506
245,2857.0,2018.0,6525,506
250,2857.0,2018.0,6525,506
255,2857.0,2018.0,6525,506
260,2857.0,2018.0,6525,506
265,2857.0,2018.0,6525,506
270,2857.0,2018.0,6525,506
275,2857.0,2018.0,6525,506
280,2857.0,2018.0,6525,506
285,2857.0,2018.0,6525,506
290,2857.0,2018.0,6525,506
295,2857.0,2018.0,6525,506
300,2857.0,2018.0,6525,506
305,2857.0,2018.0,6525,506
310,2857.0,2018.0,6525,506
315,2857.0,2018.0,6525,506
320,2857.0,2018.0,6525,506
325,2857.0,2018.0,6525,506
330,2857.0,2018.0,6525,506
335,2857.0,2018.0,6525,506
340,2857.0,2018.0,6525,506
345,2857.0,2018.0,6525,506
350,2857.0,2018.0,6525,506
355,2857.0,2018.0,6525,506
360,2857.0,2018.0,6525,506
365,2857.0,2018.0,6525,506
370,2857.0,2018.0,6525,506
375,2857.0,2018.0,6525,506
380,2857.0,2018.0,6525,506
385,2857.0,2018.0,6525,506
390,2857.0,2018.0,6525,506
395,2857.5,2018.0,6525,506
400,2858.0,2018.0,6525,506
405,2858.5,2018.0,6525,506
410,2859.0,2018.0,6525,506
415,2859.5,2018.0,6525,506
420,2860.0,2018.0,6525,506
425,2860.5,2018.0,6525,506
430,2861.0,2018.0,6525,506
435,2861.5,2018.0,6525,506
440,2862.0,2018.0,6525,506
445,2862.25,2018.0,6525,506
450,2862.5,2018.0,6525,506
455,2862.75,2018.0,6525,506
460,2863.0,2018.0,6525,506
465,2863.7,2018.3333333333333,6525,506
470,2864.4,2018.6666666666667,6525,506
475,2865.1,2019.0,6525,506
480,2865.8,2019.3333333333333,6525,506
485,2866.5,2019.6666666666667,6525,506
490,2867.2,2020.0,6525,506
495,2867.9,2021.5,6525,506
500,2868.6,2023.0,6525,506
505,2869.3,2024.5,6525,506
510,2870.0,2026.0,6525,506
515,2870,2027.0,6525,506
520,2870,2028.0,6525,506
525,2870,2029.0,6525,506
530,2870,2030.0,6525,506
535,2870,2031.0,6525,506
540,2870,2032.0,6525,506
545,2870,2033.0,6525,506
550,2870,2034.0,6525,506
555,2870,2034.75,6525,506
560,2870,2035.5,6525,506
565,2870,2036.25,6525,506
570,2870,2037.0,6525,506
575,2870,2040.0,6525,506
580,2870,2043.0,6525,506
585,2870,2043.25,6525,506
590,2870,2043.5,6525,506
595,2870,2043.75,6525,506
600,2870,2044.0,6525,506
605,2870,2044,6525,506
610,2870,2044,6525,506
615,2870,2044,6525,506
620,2870,2044,6525,506
625,2870,2044,6525,506
630,2870,2044,6525,506
635,2870,2044,6525,506
640,2870,2044,6525,506
645,2870,2044,6525,506
650,2870,2044,6525,506
655,2870,2044,6525,506
660,2870,2044,6525,506
665,2870,2044,6525,506
670,2870,2044,6525,506
675,2870,2044,6525,506
680,2870,2044,6525,506
685,2870,2044,6525,506
690,2870,2044,6525,506
695,2870,2044,6525,506
700,2870,2044,6525,506
705,2870,2044,6525,506
710,2870,2044,6525,506
715,2870,2044,6525,506
720,2870,2044,6525,506
725,2870,2044,6525,506
730,2870,2044,6525,506
735,2870,2044,6525,506
740,2870,2044,6525,506
745,2870,2044,6525,506
750,2870,2044,6525,506
755,2870,2044,6525,506
760,2870,2044,6525,506
765,2870,2044,6525,506
770,2870,2044,6525,506
775,2870,2044,6525,506
