0,20.85,19.0,0.5,0.5
5,20.85,19.0,0.5,0.5
10,20.89,19.0,0.5,0.5
15,20.89,19.0,0.5,0.5
20,20.89,19.0,0.5,0.5
25,20.9,19.0,0.5,0.5
30,20.9,19.0,0.5,0.5
35,20.91,19.0,0.5,0.5
40,20.91,19.0,0.5,0.5
45,20.91,19.0,0.5,0.5
50,20.91,19.0,0.5,0.5
55,20.93,19.0,0.5,0.5
60,20.93,19.0,0.5,0.5
65,20.96,19.0,0.5,0.5
70,20.96,19.0,0.5,0.5
75,20.96,19.0,0.5,0.5
80,21.0,19.0,0.5,0.5
85,21.0,19.0,0.5,0.5
90,21.03,19.0,0.5,0.5
95,21.03,19.0,0.5,0.5
100,21.06,19.0,0.5,0.5
105,21.06,19.0,0.5,0.5
110,21.06,19.0,0.5,0.5
115,21.08,19.0,0.5,0.5
120,21.08,19.0,0.5,0.5
125,21.08,19.0,0.5,0.5
130,21.08,19.0,0.5,0.5
135,21.08,19.0,0.5,0.5
140,21.1,19.0,0.5,0.5
145,21.1,19.0,0.5,0.5
150,21.1,19.0,0.5,0.5
155,21.1,19.0,0.5,0.5
160,21.13,19.0,0.5,0.5
165,21.13,19.0,0.5,0.5
170,21.14,19.0,0.5,0.5
175,21.14,19.0,0.5,0.5
180,21.15,19.0,0.5,0.5
185,21.15,16.0,0.5,0.5
190,21.15,16.0,0.5,0.5
195,21.15,16.0,0.5,0.5
200,21.15,16.0,0.5,0.5
205,21.15,16.0,0.5,0.5
210,21.16,16.0,0.5,0.5
215,21.16,16.0,0.5,0.5
220,21.18,16.0,0.5,0.5
225,21.18,16.0,0.5,0.5
230,21.2,16.0,0.5,0.5
235,21.2,16.0,0.5,0.5
240,21.21,16.0,0.5,0.5
245,21.21,16.0,0.5,0.5
250,21.21,16.0,0.5,0.5
255,21.22,16.0,0.5,0.5
260,21.22,16.0,0.5,0.5
265,21.22,16.0,0.5,0.5
270,21.22,16.0,0.5,0.5
275,21.21,16.0,0.5,0.5
280,21.2,16.0,0.5,0.5
285,21.2,16.0,0.5,0.5
290,21.19,16.0,0.5,0.5
295,21.19,16.0,0.5,0.5
300,21.17,16.0,0.5,0.5
305,21.17,16.0,0.5,0.5
310,21.17,16.0,0.5,0.5
315,21.17,16.0,0.5,0.5
320,21.15,16.0,0.5,0.5
325,21.15,16.0,0.5,0.5
330,21.11,16.0,0.5,0.5
335,21.11,16.0,0.5,0.5
340,21.07,16.0,0.5,0.5
345,21.07,16.0,0.5,0.5
350,21.07,16.0,0.5,0.5
355,21.03,16.0,0.5,0.5
360,21.03,16.0,0.5,0.5
365,20.99,16.0,0.5,0.5
370,20.99,16.0,0.5,0.5
375,20.95,16.0,0.5,0.5
380,20.95,16.0,0.5,0.5
385,20.91,16.0,0.5,0.5
390,20.91,16.0,0.5,0.5
395,20.88,16.0,0.5,0.5
400,20.88,16.0,0.5,0.5
405,20.88,16.0,0.5,0.5
410,20.85,16.0,0.5,0.5
415,20.85,16.0,0.5,0.5
420,20.83,16.0,0.5,0.5
425,20.83,16.0,0.5,0.5
430,20.8,16.0,0.5,0.5
435,20.8,16.0,0.5,0.5
440,20.77,16.0,0.5,0.5
445,20.77,16.0,0.5,0.5
450,20.73,16.0,0.5,0.5
455,20.73,16.0,0.5,0.5
460,20.69,16.0,0.5,0.5
465,20.69,16.0,0.5,0.5
470,20.66,16.0,0.5,0.5
475,20.66,16.0,0.5,0.5
480,20.62,16.0,0.5,0.5
485,20.62,16.0,0.5,0.5
490,20.58,16.0,0.5,0.5
495,20.58,16.0,0.5,0.5
500,20.55,16.0,0.5,0.5
505,20.55,16.0,0.5,0.5
510,20.55,16.0,0.5,0.5
515,20.52,16.0,0.5,0.5
520,20.52,16.0,0.5,0.5
525,20.47,16.0,0.5,0.5
530,20.47,16.0,0.5,0.5
535,20.42,16.0,0.5,0.5
540,20.42,16.0,0.5,0.5
545,20.42,16.0,0.5,0.5
550,20.38,16.0,0.5,0.5
555,20.38,16.0,0.5,0.5
560,20.38,16.0,0.5,0.5
565,20.34,16.0,0.5,0.5
570,20.34,16.0,0.5,0.5
575,20.34,16.0,0.5,0.5
580,20.32,16.0,0.5,0.5
585,20.32,16.0,0.5,0.5
590,20.32,16.0,0.5,0.5
595,20.29,16.0,0.5,0.5
600,20.29,16.0,0.5,0.5
605,20.29,16.0,0.5,0.5
610,20.27,16.0,0.5,0.5
615,20.27,16.0,0.5,0.5
620,20.27,16.0,0.5,0.5
625,20.24,16.0,0.5,0.5
630,20.24,16.0,0.5,0.5
635,20.24,16.0,0.5,0.5
640,20.21,16.0,0.5,0.5
645,20.21,16.0,0.5,0.5
650,20.21,16.0,0.5,0.5
655,20.19,16.0,0.5,0.5
660,20.19,16.0,0.5,0.5
665,20.19,16.0,0.5,0.5
670,20.15,16.0,0.5,0.5
675,20.15,16.0,0.5,0.5
680,20.15,16.0,0.5,0.5
685,20.12,16.0,0.5,0.5
690,20.12,16.0,0.5,0.5
695,20.12,16.0,0.5,0.5
700,20.08,16.0,0.5,0.5
705,20.08,16.0,0.5,0.5
710,20.08,16.0,0.5,0.5
715,20.05,16.0,0.5,0.5
720,20.05,16.0,0.5,0.5
725,20.05,16.0,0.5,0.5
730,20.03,16.0,0.5,0.5
735,20.03,16.0,0.5,0.5
740,20.03,16.0,0.5,0.5
745,20.02,16.0,0.5,0.5
750,20.02,16.0,0.5,0.5
755,20.02,16.0,0.5,0.5
760,20.01,16.0,0.5,0.5
765,20.01,16.0,0.5,0.5
