202311270000,{4340: 1.0};202311270000,{1872: 1.0};202311262345,{416: 1};202311270000,{47: 1.0}
202311270000,{4340: 1.0};202311270015,{1872: 1.0};202311262345,{416: 1};202311270015,{47: 1.0}
202311270000,{4340: 1.0};202311270030,{1872: 1.0};202311270030,{416: 1.0};202311270030,{47: 1.0}
202311270000,{4340: 1.0};202311270045,{1872: 1.0};202311270030,{416: 1.0};202311270030,{47: 1.0}
202311270000,{4340: 1.0};202311270045,{1872: 1.0};202311270030,{416: 1.0};202311270030,{47: 1.0}
202311270115,{4340: 1.0};202311270115,{1872: 1.0};202311270115,{416: 1.0};202311270030,{47: 1.0}
202311270115,{4340: 1.0};202311270115,{1872: 1.0};202311270115,{416: 1.0};202311270030,{47: 1.0}
202311270145,{4340: 1.0};202311270145,{1872: 1.0};202311270115,{416: 1.0};202311270145,{47: 1.0}
202311270145,{4340: 1.0};202311270200,{1872: 1.0};202311270115,{416: 1.0};202311270200,{47: 1.0}
202311270145,{4340: 1.0};202311270200,{1872: 1.0};202311270115,{416: 1.0};202311270215,{47: 1.0}
202311270145,{4340: 1.0};202311270200,{1872: 1.0};202311270115,{416: 1.0};202311270230,{47: 1.0}
202311270245,{4340: 1.0};202311270200,{1872: 1.0};202311270245,{416: 1.0};202311270230,{47: 1.0}
202311270300,{4340: 1.0};202311270200,{1872: 1.0};202311270300,{416: 1.0};202311270230,{47: 1.0}
202311270315,{4340: 1.0};202311270200,{1872: 1.0};202311270300,{416: 1.0};202311270315,{47: 1.0}
202311270330,{4340: 1.0};202311270200,{1872: 1.0};202311270300,{416: 1.0};202311270330,{47: 1.0}
202311270345,{4340: 1.0};202311270200,{1872: 1.0};202311270300,{416: 1.0};202311270345,{47: 1.0}
202311270345,{4340: 1.0};202311270200,{1872: 1.0};202311270300,{416: 1.0};202311270400,{47: 1.0}
202311270415,{4340: 1.0};202311270200,{1872: 1.0};202311270300,{416: 1.0};202311270400,{47: 1.0}
202311270415,{4340: 1.0};202311270430,{1920: 1.0};202311270300,{416: 1.0};202311270400,{47: 1.0}
202311270415,{4340: 1.0};202311270430,{1920: 1.0};202311270300,{416: 1.0};202311270400,{47: 1.0}
202311270415,{4340: 1.0};202311270430,{1920: 1.0};202311270300,{416: 1.0};202311270500,{47: 1.0}
202311270515,{4340: 1.0};202311270430,{1920: 1.0};202311270515,{416: 1.0};202311270500,{47: 1.0}
202311270515,{4340: 1.0};202311270430,{1920: 1.0};202311270515,{416: 1.0};202311270530,{47: 1.0}
202311270515,{4340: 1.0};202311270430,{1920: 1.0};202311270545,{416: 1.0};202311270545,{47: 1.0}
202311270515,{4340: 1.0};202311270430,{1920: 1.0};202311270600,{416: 1.0};202311270545,{47: 1.0}
202311271143,{4340: 1.0};202311271143,{2021: 0.438160567788973, 2023: 0.561839432211027};202311270600,{416: 1.0};202311270545,{47: 1.0}
202311271143,{4340: 1.0};202311271143,{2021: 0.438160567788973, 2023: 0.561839432211027};202311271200,{452: 0.29180082442777283, 453: 0.3962755535184308, 457: 0.3119236220537963};202311271200,{47: 1.0}
202311271143,{4340: 1.0};202311271215,{2031: 0.5427546698527711, 2033: 0.4062592929651151, 2037: 0.050986037182113746};202311271215,{453: 1.0};202311271215,{47: 1.0}
202311271230,{4350: 1.0};202311271230,{2036: 1.0};202311271215,{453: 1.0};202311271215,{47: 1.0}
202311271230,{4350: 1.0};202311271230,{2036: 1.0};202311271245,{453: 1.0};202311271245,{47: 1.0}
202311271230,{4350: 1.0};202311271230,{2036: 1.0};202311271300,{453: 1.0};202311271300,{47: 1.0}
202311271315,{4358: 1.0};202311271315,{2040: 0.36730559759237214, 2048: 0.6326944024076279};202311271315,{453: 1.0};202311271315,{47: 1.0}
202311271330,{4360: 1.0};202311271330,{2051: 0.8415902434911557, 2053: 0.1584097565088442};202311271330,{453: 1.0};202311271315,{47: 1.0}
202311271330,{4360: 1.0};202311271330,{2051: 0.8415902434911557, 2053: 0.1584097565088442};202311271330,{453: 1.0};202311271345,{47: 1.0}
202311271330,{4360: 1.0};202311271330,{2051: 0.8415902434911557, 2053: 0.1584097565088442};202311271330,{453: 1.0};202311271400,{47: 1.0}
202311271430,{4370: 1.0};202311271430,{2051: 0.8746293651462342, 2053: 0.12537063485376584};202311271330,{453: 1.0};202311271400,{47: 1.0}
202311271445,{4372: 1.0};202311271430,{2051: 0.8746293651462342, 2053: 0.12537063485376584};202311271330,{453: 1.0};202311271445,{47: 1.0}
202311271445,{4372: 1.0};202311271430,{2051: 0.8746293651462342, 2053: 0.12537063485376584};202311271330,{453: 1.0};202311271500,{47: 1.0}
202311271445,{4372: 1.0};202311271430,{2051: 0.8746293651462342, 2053: 0.12537063485376584};202311271330,{453: 1.0};202311271500,{47: 1.0}
202311271530,{4382: 1.0};202311271430,{2051: 0.8746293651462342, 2053: 0.12537063485376584};202311271330,{453: 1.0};202311271500,{47: 1.0}
202311271545,{4383: 1.0};202311271430,{2051: 0.8746293651462342, 2053: 0.12537063485376584};202311271330,{453: 1.0};202311271500,{47: 1.0}
202311271600,{4385: 1.0};202311271430,{2051: 0.8746293651462342, 2053: 0.12537063485376584};202311271330,{453: 1.0};202311271600,{47: 1.0}
202311271600,{4385: 1.0};202311271430,{2051: 0.8746293651462342, 2053: 0.12537063485376584};202311271615,{473: 0.6367637919251837, 477: 0.36323620807481627};202311271615,{47: 1.0}
202311271630,{4390: 1.0};202311271430,{2051: 0.8746293651462342, 2053: 0.12537063485376584};202311271630,{473: 0.6463488587415989, 477: 0.3536511412584012};202311271615,{47: 1.0}
202311271630,{4390: 1.0};202311271430,{2051: 0.8746293651462342, 2053: 0.12537063485376584};202311271630,{473: 0.6463488587415989, 477: 0.3536511412584012};202311271645,{47: 1.0}
202311271700,{4396: 1.0};202311271430,{2051: 0.8746293651462342, 2053: 0.12537063485376584};202311271630,{473: 0.6463488587415989, 477: 0.3536511412584012};202311271645,{47: 1.0}
