2023-11-12 00:03:30,20.52
2023-11-12 00:08:30,20.39
2023-11-12 00:13:01,20.27
2023-11-12 00:16:00,20.27
2023-11-12 00:17:30,20.16
2023-11-12 00:24:00,20.1
2023-11-12 00:24:30,20.27
2023-11-12 00:25:00,20.28
2023-11-12 00:25:30,20.33
2023-11-12 00:26:30,20.25
2023-11-12 00:27:30,20.13
2023-11-12 00:28:00,20.16
2023-11-12 00:28:30,20.3
2023-11-12 00:30:30,20.24
2023-11-12 00:32:00,20.21
2023-11-12 00:33:00,20.06
2023-11-12 00:33:30,20.21
2023-11-12 00:35:30,20.09
2023-11-12 00:36:00,20.2
2023-11-12 00:37:30,20.21
2023-11-12 00:41:00,20.38
2023-11-12 00:42:00,20.25
2023-11-12 00:42:31,20.39
2023-11-12 00:46:00,20.52
2023-11-12 00:46:31,20.39
2023-11-12 00:49:30,20.52
2023-11-12 00:53:30,20.64
2023-11-12 00:55:30,20.76
2023-11-12 00:57:30,20.79
2023-11-12 00:59:30,20.94
2023-11-12 01:06:00,21.05
2023-11-12 01:17:01,21.05
2023-11-12 01:27:31,21.16
2023-11-12 01:28:00,21.05
2023-11-12 01:28:30,21.16
2023-11-12 01:29:00,21.01
2023-11-12 01:30:00,21.14
2023-11-12 01:44:30,21.01
2023-11-12 01:48:00,21.13
2023-11-12 01:48:30,21.0
2023-11-12 01:50:00,21.13
2023-11-12 01:50:30,21.01
2023-11-12 01:51:30,21.14
2023-11-12 01:52:30,20.95
2023-11-12 01:53:00,21.08
2023-11-12 01:53:30,20.92
2023-11-12 01:54:00,21.04
2023-11-12 01:58:30,20.92
2023-11-12 02:06:00,20.79
2023-11-12 02:10:00,20.68
2023-11-12 02:14:30,20.55
2023-11-12 02:17:00,20.42
2023-11-12 02:18:00,20.41
2023-11-12 02:18:31,20.52
2023-11-12 02:20:00,20.41
2023-11-12 02:25:30,20.27
2023-11-12 02:26:01,20.43
2023-11-12 02:26:30,20.42
2023-11-12 02:27:00,20.25
2023-11-12 02:28:30,20.21
2023-11-12 02:29:00,20.35
2023-11-12 02:29:30,20.18
2023-11-12 02:30:01,20.31
2023-11-12 02:30:30,20.2
2023-11-12 02:35:00,20.09
2023-11-12 02:36:00,19.95
2023-11-12 02:37:01,19.8
2023-11-12 02:38:01,19.93
2023-11-12 02:38:30,19.79
2023-11-12 02:39:30,19.65
2023-11-12 02:40:30,19.54
2023-11-12 02:41:30,19.42
2023-11-12 02:42:00,19.31
2023-11-12 02:42:30,19.3
2023-11-12 02:45:31,19.17
2023-11-12 02:48:01,19.05
2023-11-12 02:51:00,18.94
2023-11-12 02:53:00,18.79
2023-11-12 02:55:00,18.65
2023-11-12 02:57:00,18.54
2023-11-12 02:58:00,18.43
2023-11-12 03:03:00,18.31
2023-11-12 03:05:00,18.18
2023-11-12 03:07:00,18.06
2023-11-12 03:09:00,17.91
2023-11-12 03:17:30,18.03
2023-11-12 03:18:00,17.91
2023-11-12 03:18:30,18.02
2023-11-12 03:20:30,18.17
2023-11-12 03:21:00,18.06
2023-11-12 03:22:00,18.24
2023-11-12 03:29:00,18.36
2023-11-12 03:29:30,18.24
2023-11-12 03:30:00,18.22
2023-11-12 03:30:30,18.33
2023-11-12 04:00:30,18.43
2023-11-12 04:01:30,18.31
2023-11-12 04:02:00,18.43
2023-11-12 04:05:00,18.29
2023-11-12 04:05:31,18.42
2023-11-12 04:18:00,18.29
2023-11-12 04:19:00,18.4
2023-11-12 04:42:01,18.43
2023-11-12 04:46:00,18.42
2023-11-12 04:57:30,18.43
2023-11-12 05:05:00,18.42
2023-11-12 05:05:30,18.54
2023-11-12 05:06:00,18.42
2023-11-12 05:07:30,18.57
2023-11-12 05:08:00,18.43
2023-11-12 05:09:30,18.54
2023-11-12 05:10:00,18.43
2023-11-12 05:15:00,18.57
2023-11-12 05:15:30,18.43
2023-11-12 05:25:30,18.54
2023-11-12 05:26:30,18.43
2023-11-12 05:29:00,18.55
2023-11-12 05:30:00,18.42
2023-11-12 05:30:30,18.43
2023-11-12 05:33:00,18.54
2023-11-12 05:38:30,18.58
2023-11-12 05:39:01,18.47
2023-11-12 05:42:00,18.5
2023-11-12 05:42:30,18.61
2023-11-12 05:43:00,18.49
2023-11-12 05:49:30,18.61
2023-11-12 05:50:00,18.49
2023-11-12 05:54:30,18.61
2023-11-12 05:55:00,18.58
2023-11-12 05:55:32,18.61
2023-11-12 05:56:30,18.59
2023-11-12 05:57:00,18.57
2023-11-12 05:57:31,18.58
2023-11-12 05:58:30,18.46
2023-11-12 06:00:00,18.58
2023-11-12 06:00:30,18.46
2023-11-12 06:01:30,18.49
2023-11-12 06:02:30,18.5
2023-11-12 06:03:00,18.46
2023-11-12 06:04:00,18.61
2023-11-12 06:04:30,18.47
2023-11-12 06:05:30,18.59
2023-11-12 06:06:01,18.46
2023-11-12 06:06:30,18.61
2023-11-12 06:07:30,18.54
2023-11-12 06:20:31,18.43
2023-11-12 06:21:00,18.44
2023-11-12 06:21:31,18.46
2023-11-12 06:22:31,18.61
2023-11-12 06:23:00,18.46
2023-11-12 06:25:30,18.55
2023-11-12 06:26:30,18.44
2023-11-12 06:28:01,18.46
2023-11-12 06:28:30,18.44
2023-11-12 06:29:00,18.61
2023-11-12 06:29:30,18.49
2023-11-12 06:32:30,18.46
2023-11-12 06:33:00,18.58
2023-11-12 06:33:30,18.46
2023-11-12 06:34:01,18.47
2023-11-12 06:34:30,18.58
2023-11-12 06:35:00,18.43
2023-11-12 06:36:01,18.57
2023-11-12 06:37:01,18.44
2023-11-12 06:37:30,18.49
2023-11-12 06:50:31,18.61
2023-11-12 06:51:00,18.55
2023-11-12 06:51:30,18.42
2023-11-12 06:53:31,18.61
2023-11-12 06:54:30,18.46
2023-11-12 06:58:30,18.58
2023-11-12 06:59:00,18.46
2023-11-12 07:00:30,18.43
2023-11-12 07:05:00,18.55
2023-11-12 07:05:30,18.43
2023-11-12 07:10:31,18.54
2023-11-12 07:11:00,18.43
2023-11-12 07:21:30,18.54
2023-11-12 07:22:00,18.42
2023-11-12 07:33:30,18.55
2023-11-12 07:34:01,18.4
2023-11-12 07:34:30,18.42
2023-11-12 07:39:00,18.54
2023-11-12 07:40:00,18.43
2023-11-12 07:40:30,18.55
2023-11-12 07:41:00,18.43
2023-11-12 07:42:30,18.58
2023-11-12 07:43:00,18.43
2023-11-12 07:49:01,18.55
2023-11-12 07:49:30,18.43
2023-11-12 07:51:01,18.55
2023-11-12 07:51:30,18.42
2023-11-12 07:52:00,18.54
2023-11-12 07:53:00,18.43
2023-11-12 07:56:31,18.57
2023-11-12 07:57:00,18.46
2023-11-12 08:15:30,18.42
2023-11-12 08:17:01,18.55
2023-11-12 08:17:30,18.4
2023-11-12 08:18:01,18.43
2023-11-12 08:26:00,18.54
2023-11-12 08:27:00,18.39
2023-11-12 08:27:30,18.5
2023-11-12 08:29:30,18.37
2023-11-12 08:30:00,18.49
2023-11-12 08:31:01,18.37
2023-11-12 08:31:30,18.57
2023-11-12 08:32:00,18.46
2023-11-12 08:34:00,18.43
2023-11-12 08:34:30,18.54
2023-11-12 08:35:00,18.39
2023-11-12 08:40:00,18.5
2023-11-12 08:45:01,18.39
2023-11-12 08:46:00,18.54
2023-11-12 08:46:30,18.43
2023-11-12 08:49:31,18.54
2023-11-12 08:50:00,18.4
2023-11-12 08:52:00,18.55
2023-11-12 08:52:31,18.4
2023-11-12 09:00:00,18.37
2023-11-12 09:00:30,18.49
2023-11-12 09:04:01,18.37
2023-11-12 09:09:00,18.49
2023-11-12 09:13:30,18.37
2023-11-12 09:18:01,18.49
2023-11-12 09:22:00,18.36
2023-11-12 09:23:31,18.49
2023-11-12 09:25:31,18.36
2023-11-12 09:26:00,18.47
2023-11-12 09:27:00,18.34
2023-11-12 09:28:31,18.46
2023-11-12 09:30:30,18.34
2023-11-12 09:31:00,18.46
2023-11-12 09:32:00,18.42
2023-11-12 09:33:00,18.31
2023-11-12 09:33:30,18.42
2023-11-12 09:36:30,18.36
2023-11-12 09:37:00,18.47
2023-11-12 09:38:30,18.36
2023-11-12 09:39:30,18.47
2023-11-12 09:49:31,18.36
2023-11-12 09:54:00,18.49
2023-11-12 09:56:31,18.37
2023-11-12 10:03:30,18.49
2023-11-12 10:04:01,18.36
2023-11-12 10:06:01,18.5
2023-11-12 10:07:30,18.39
2023-11-12 10:10:00,18.52
2023-11-12 10:12:01,18.39
2023-11-12 10:14:00,18.5
2023-11-12 10:14:31,18.39
2023-11-12 10:15:31,18.52
2023-11-12 10:16:00,18.39
2023-11-12 10:17:00,18.5
2023-11-12 10:17:31,18.36
2023-11-12 10:18:00,18.47
2023-11-12 10:19:01,18.47
2023-11-12 10:21:01,18.36
2023-11-12 10:21:30,18.47
2023-11-12 10:26:00,18.36
2023-11-12 10:26:30,18.5
2023-11-12 10:27:01,18.5
