2023,11,11,0,3,30,1699657410,21.82
2023,11,11,0,4,0,1699657440,21.69
2023,11,11,0,5,0,1699657500,21.81
2023,11,11,0,22,0,1699658520,21.69
2023,11,11,0,23,30,1699658610,21.82
2023,11,11,0,34,30,1699659270,21.71
2023,11,11,0,45,30,1699659930,21.82
2023,11,11,1,10,30,1699661430,21.71
2023,11,11,1,11,0,1699661460,21.83
2023,11,11,1,16,0,1699661760,21.96
2023,11,11,1,16,30,1699661790,21.94
2023,11,11,1,21,30,1699662090,22.05
2023,11,11,1,23,6,1699662186,21.91
2023,11,11,1,29,0,1699662540,22.03
2023,11,11,1,42,31,1699663351,21.91
2023,11,11,1,44,30,1699663470,22.03
2023,11,11,1,47,0,1699663620,22.01
2023,11,11,1,50,1,1699663801,21.9
2023,11,11,1,51,0,1699663860,22.01
2023,11,11,1,52,0,1699663920,21.82
2023,11,11,1,52,30,1699663950,21.97
2023,11,11,1,56,30,1699664190,21.83
2023,11,11,1,57,30,1699664250,21.98
2023,11,11,2,4,30,1699664670,21.83
2023,11,11,2,5,1,1699664701,21.98
2023,11,11,2,5,30,1699664730,22.0
2023,11,11,2,6,0,1699664760,21.87
2023,11,11,2,11,0,1699665060,21.87
2023,11,11,2,30,30,1699666230,22.0
2023,11,11,2,44,30,1699667070,21.97
2023,11,11,2,58,1,1699667881,21.85
2023,11,11,2,58,30,1699667910,21.98
2023,11,11,3,28,30,1699669710,21.93
2023,11,11,3,29,30,1699669770,22.05
2023,11,11,3,30,0,1699669800,21.93
2023,11,11,3,31,30,1699669890,22.06
2023,11,11,3,32,31,1699669951,21.91
2023,11,11,3,35,30,1699670130,22.03
2023,11,11,3,36,30,1699670190,21.85
2023,11,11,3,37,0,1699670220,21.98
2023,11,11,3,41,0,1699670460,21.82
2023,11,11,3,41,30,1699670490,22.0
2023,11,11,3,49,30,1699670970,21.89
2023,11,11,3,50,1,1699671001,22.01
2023,11,11,3,58,1,1699671481,21.82
2023,11,11,3,58,30,1699671510,21.94
2023,11,11,4,2,0,1699671720,21.93
2023,11,11,4,2,30,1699671750,21.82
2023,11,11,4,3,0,1699671780,21.96
2023,11,11,4,5,0,1699671900,21.82
2023,11,11,4,5,30,1699671930,21.94
2023,11,11,4,6,0,1699671960,21.96
2023,11,11,4,7,0,1699672020,21.85
2023,11,11,4,9,30,1699672170,21.79
2023,11,11,4,10,30,1699672230,21.85
2023,11,11,4,12,30,1699672350,21.96
2023,11,11,4,13,30,1699672410,21.82
2023,11,11,4,14,0,1699672440,21.98
2023,11,11,4,14,30,1699672470,21.87
2023,11,11,4,15,30,1699672530,22.03
2023,11,11,4,16,0,1699672560,21.91
2023,11,11,4,17,0,1699672620,22.03
2023,11,11,4,17,30,1699672650,21.91
2023,11,11,4,19,30,1699672770,22.03
2023,11,11,4,21,30,1699672890,21.85
2023,11,11,4,22,0,1699672920,21.98
2023,11,11,4,23,0,1699672980,21.94
2023,11,11,4,30,1,1699673401,21.93
2023,11,11,4,31,30,1699673490,21.82
2023,11,11,4,32,0,1699673520,21.83
2023,11,11,4,38,1,1699673881,21.72
2023,11,11,4,38,30,1699673910,21.89
2023,11,11,4,39,0,1699673940,21.76
2023,11,11,4,40,1,1699674001,21.87
2023,11,11,4,40,30,1699674030,21.76
2023,11,11,4,42,1,1699674121,21.78
2023,11,11,5,12,6,1699675926,21.75
2023,11,11,5,42,0,1699677720,21.76
2023,11,11,5,51,1,1699678261,21.75
2023,11,11,5,51,30,1699678290,21.64
2023,11,11,5,52,30,1699678350,21.81
2023,11,11,5,53,0,1699678380,21.66
2023,11,11,5,53,30,1699678410,21.78
2023,11,11,5,54,0,1699678440,21.67
2023,11,11,5,56,0,1699678560,21.78
2023,11,11,5,57,1,1699678621,21.67
2023,11,11,5,57,30,1699678650,21.79
2023,11,11,5,59,30,1699678770,21.66
2023,11,11,6,0,1,1699678801,21.78
2023,11,11,6,2,0,1699678920,21.66
2023,11,11,6,2,30,1699678950,21.78
2023,11,11,6,4,0,1699679040,21.64
2023,11,11,6,4,30,1699679070,21.75
2023,11,11,6,13,0,1699679580,21.64
2023,11,11,6,15,30,1699679730,21.69
2023,11,11,6,16,0,1699679760,21.57
2023,11,11,6,35,31,1699680931,21.46
2023,11,11,6,36,0,1699680960,21.57
2023,11,11,6,36,31,1699680991,21.44
2023,11,11,6,37,0,1699681020,21.45
2023,11,11,6,37,31,1699681051,21.57
2023,11,11,6,38,0,1699681080,21.46
2023,11,11,7,0,0,1699682400,21.35
2023,11,11,7,1,31,1699682491,21.34
2023,11,11,7,31,30,1699684290,21.36
2023,11,11,7,33,1,1699684381,21.35
2023,11,11,7,34,0,1699684440,21.23
2023,11,11,7,34,30,1699684470,21.34
2023,11,11,7,35,30,1699684530,21.21
2023,11,11,7,36,0,1699684560,21.32
2023,11,11,7,36,30,1699684590,21.21
2023,11,11,7,38,30,1699684710,21.34
2023,11,11,7,39,0,1699684740,21.17
2023,11,11,7,40,0,1699684800,21.32
2023,11,11,7,41,0,1699684860,21.19
2023,11,11,7,44,1,1699685041,21.34
2023,11,11,7,44,30,1699685070,21.29
2023,11,11,7,45,30,1699685130,21.17
2023,11,11,7,46,30,1699685190,21.29
2023,11,11,7,48,30,1699685310,21.17
2023,11,11,7,50,0,1699685400,21.29
2023,11,11,7,55,30,1699685730,21.17
2023,11,11,7,56,30,1699685790,21.29
2023,11,11,7,59,0,1699685940,21.17
2023,11,11,7,59,31,1699685971,21.29
2023,11,11,8,2,30,1699686150,21.16
2023,11,11,8,4,0,1699686240,21.29
